base_model,correction,dataset,role,n,domain,rmse,mae,bias_observed_minus_pred,r2,spearman
quadratic_ridge,C0_none,A14_A15_est_70b,supplied_estimate_extrapolation_audit,63,metric/the_pile_ubuntu_irc_val_loss,5.011436013804435,4.948483908506364,-4.948483908506364,-380.81945665727585,0.5960132970534923
quadratic_ridge,C0_none,A14_A15_est_70b,supplied_estimate_extrapolation_audit,63,metric/the_pile_hackernews_val_loss,3.9981377268860943,3.98410124285168,-3.98410124285168,-613.5024923305515,0.06005184331797235
quadratic_ridge,C0_none,A14_A15_est_70b,supplied_estimate_extrapolation_audit,63,metric/the_pile_pubmed_abstracts_val_loss,3.995450237206433,3.971980272328996,-3.971980272328996,-430.82678875292055,0.3657354070660523
quadratic_ridge,C0_none,A14_A15_est_70b,supplied_estimate_extrapolation_audit,63,metric/the_pile_uspto_backgrounds_val_loss,3.78603470061003,3.761589076625937,-3.761589076625937,-364.3870215951688,0.46127259212096483
quadratic_ridge,C1_global,A4_A5_train_1m,base_fit,512,metric/the_pile_arxiv_val_loss,0.28827497442708916,0.21670614097585378,-8.153200337090993e-17,0.9191674122685008,0.9695334762419747
quadratic_ridge,C1_global,A4_A5_train_1m,base_fit,512,metric/the_pile_freelaw_val_loss,0.18087782371261146,0.139566124351988,-6.071532165918825e-18,0.9467261343732419,0.9771240673029606
quadratic_ridge,C1_global,A4_A5_train_1m,base_fit,512,metric/the_pile_pubmed_central_val_loss,0.23281147531138835,0.17785462302951782,-1.2663481374630692e-16,0.9253742806059351,0.9669413795619184
quadratic_ridge,C1_global,A4_A5_train_1m,base_fit,512,metric/the_pile_wikipedia_en_val_loss,0.13299258940055478,0.10177148672806596,5.204170427930421e-18,0.9367666666018646,0.9715286003250134
quadratic_ridge,C1_global,A4_A5_train_1m,base_fit,512,metric/the_pile_dm_mathematics_val_loss,0.431193962711537,0.3404333766093257,8.673617379884035e-19,0.9209194144986157,0.9094768885684531
quadratic_ridge,C1_global,A4_A5_train_1m,base_fit,512,metric/the_pile_github_val_loss,0.29741489893135026,0.21348646369110397,-5.377642775528102e-17,0.9206353657440832,0.9685740464174134
quadratic_ridge,C1_global,A4_A5_train_1m,base_fit,512,metric/the_pile_stackexchange_val_loss,0.21680459794890636,0.1584434751595956,-1.3877787807814457e-17,0.9218558681820745,0.965598660606997
quadratic_ridge,C1_global,A4_A5_train_1m,base_fit,512,metric/the_pile_gutenberg_pg_19_val_loss,0.13434477577555498,0.10138425022203452,-1.0581813203458523e-16,0.9046588891337151,0.9602202745734199
quadratic_ridge,C1_global,A4_A5_train_1m,base_fit,512,metric/the_pile_pile_cc_val_loss,0.1001825991000564,0.07663662818063226,-1.214306433183765e-17,0.9022469485190212,0.9556925096702944
quadratic_ridge,C1_global,A4_A5_train_1m,base_fit,512,metric/the_pile_ubuntu_irc_val_loss,0.2950799981122146,0.22484468491728912,-2.949029909160572e-17,0.9175482922333424,0.9437126456266236
quadratic_ridge,C1_global,A4_A5_train_1m,base_fit,512,metric/the_pile_hackernews_val_loss,0.12027117507460512,0.09156569252876717,3.469446951953614e-17,0.8765746875180321,0.9423034076343828
quadratic_ridge,C1_global,A4_A5_train_1m,base_fit,512,metric/the_pile_pubmed_abstracts_val_loss,0.17285809626538257,0.13082687176435145,-8.500145032286355e-17,0.9125819318222267,0.9638638906055091
quadratic_ridge,C1_global,A4_A5_train_1m,base_fit,512,metric/the_pile_uspto_backgrounds_val_loss,0.13458043992115157,0.10201053603702702,-2.3418766925686896e-17,0.9357284701877046,0.9635663430837368
quadratic_ridge,C1_global,A6_A7_test_1m,same_scale_retrospective; also_scale_calibration_member,256,metric/the_pile_arxiv_val_loss,0.32754830370021254,0.26215978242482413,-0.08214603468381523,0.8234651905778938,0.931639820325017
quadratic_ridge,C1_global,A6_A7_test_1m,same_scale_retrospective; also_scale_calibration_member,256,metric/the_pile_freelaw_val_loss,0.2256923485172235,0.17860091681355478,-0.033559070679027095,0.9062223401451315,0.9591010528725106
quadratic_ridge,C1_global,A6_A7_test_1m,same_scale_retrospective; also_scale_calibration_member,256,metric/the_pile_pubmed_central_val_loss,0.28103851193588697,0.22579838058749357,-0.0608112962413104,0.8870376751617138,0.945367933165484
quadratic_ridge,C1_global,A6_A7_test_1m,same_scale_retrospective; also_scale_calibration_member,256,metric/the_pile_wikipedia_en_val_loss,0.1692381895722678,0.13521663820261481,-0.032035057199261446,0.9040554390015164,0.959741931792172
quadratic_ridge,C1_global,A6_A7_test_1m,same_scale_retrospective; also_scale_calibration_member,256,metric/the_pile_dm_mathematics_val_loss,0.564862639513222,0.4376903188712557,-0.03769786812204684,0.864300493568831,0.8889806019684138
quadratic_ridge,C1_global,A6_A7_test_1m,same_scale_retrospective; also_scale_calibration_member,256,metric/the_pile_github_val_loss,0.3429666266164145,0.26583252468512353,-0.07362174614730682,0.8614147068764185,0.9374163138017851
quadratic_ridge,C1_global,A6_A7_test_1m,same_scale_retrospective; also_scale_calibration_member,256,metric/the_pile_stackexchange_val_loss,0.2555370500338074,0.1940508722967912,-0.05002954731472376,0.8519146575377363,0.9406364442664223
quadratic_ridge,C1_global,A6_A7_test_1m,same_scale_retrospective; also_scale_calibration_member,256,metric/the_pile_gutenberg_pg_19_val_loss,0.16477820111715388,0.1291070590708284,-0.021136819607620407,0.865109715164478,0.9442320897230487
quadratic_ridge,C1_global,A6_A7_test_1m,same_scale_retrospective; also_scale_calibration_member,256,metric/the_pile_pile_cc_val_loss,0.12279471977905976,0.09645382406026051,-0.01973767794152159,0.8532039276435541,0.9360780498970013
quadratic_ridge,C1_global,A6_A7_test_1m,same_scale_retrospective; also_scale_calibration_member,256,metric/the_pile_ubuntu_irc_val_loss,0.3905439436709635,0.30201250653514505,-0.0789028102404826,0.8466841914963661,0.8868426699473562
quadratic_ridge,C1_global,A6_A7_test_1m,same_scale_retrospective; also_scale_calibration_member,256,metric/the_pile_hackernews_val_loss,0.1450781694723422,0.11191164567454845,-0.018524302410164433,0.81388978579267,0.9159161135271228
quadratic_ridge,C1_global,A6_A7_test_1m,same_scale_retrospective; also_scale_calibration_member,256,metric/the_pile_pubmed_abstracts_val_loss,0.20453570843428232,0.16672905212906325,-0.0369212842242093,0.8713771866673842,0.9421456569008925
quadratic_ridge,C1_global,A6_A7_test_1m,same_scale_retrospective; also_scale_calibration_member,256,metric/the_pile_uspto_backgrounds_val_loss,0.1519682343176138,0.11926805726730592,-0.0176236060878849,0.911239206188434,0.9584844930189973
quadratic_ridge,C1_global,A8_A9_test_60m,scale_calibration_in_sample,256,metric/the_pile_arxiv_val_loss,0.45996631906343177,0.3747238398083428,-0.21637468186887482,0.3485945781267439,0.9293996051728084
quadratic_ridge,C1_global,A8_A9_test_60m,scale_calibration_in_sample,256,metric/the_pile_freelaw_val_loss,0.24279565634427136,0.1934055586014705,0.0827651217354631,0.8579370002643789,0.9571841382467382
quadratic_ridge,C1_global,A8_A9_test_60m,scale_calibration_in_sample,256,metric/the_pile_pubmed_central_val_loss,0.4337728906251409,0.34848383854262377,-0.265271213471412,0.41841081320611884,0.9404633497367817
quadratic_ridge,C1_global,A8_A9_test_60m,scale_calibration_in_sample,256,metric/the_pile_wikipedia_en_val_loss,0.18745713533373476,0.14398071415949373,0.07502481321746705,0.8598320702162783,0.954083457312886
quadratic_ridge,C1_global,A8_A9_test_60m,scale_calibration_in_sample,256,metric/the_pile_dm_mathematics_val_loss,0.8854056497559785,0.726579700291082,0.1206368281135182,-0.32824723118544497,0.8903868162050812
quadratic_ridge,C1_global,A8_A9_test_60m,scale_calibration_in_sample,256,metric/the_pile_github_val_loss,1.1387019032834065,1.055637183790607,-1.0538556431008619,-1.7539732272526112,0.9332248512245364
quadratic_ridge,C1_global,A8_A9_test_60m,scale_calibration_in_sample,256,metric/the_pile_stackexchange_val_loss,0.34970266264194677,0.27458191149900496,-0.213815893837385,0.6048479844539795,0.9367711432822154
quadratic_ridge,C1_global,A8_A9_test_60m,scale_calibration_in_sample,256,metric/the_pile_gutenberg_pg_19_val_loss,0.4961967276968887,0.46937414566000585,0.46937414566000585,-0.6620767513559822,0.941556992446784
quadratic_ridge,C1_global,A8_A9_test_60m,scale_calibration_in_sample,256,metric/the_pile_pile_cc_val_loss,0.3967208926640511,0.3747302444875312,0.3747302444875312,-0.5980440916687528,0.9262238212405584
quadratic_ridge,C1_global,A8_A9_test_60m,scale_calibration_in_sample,256,metric/the_pile_ubuntu_irc_val_loss,0.7120115407124658,0.6055994714415167,-0.5459834205432608,-0.026926755982678685,0.8840760185397114
quadratic_ridge,C1_global,A8_A9_test_60m,scale_calibration_in_sample,256,metric/the_pile_hackernews_val_loss,0.4865394654262894,0.4645024726914653,0.4645024726914653,-1.494830703603132,0.907050383382925
quadratic_ridge,C1_global,A8_A9_test_60m,scale_calibration_in_sample,256,metric/the_pile_pubmed_abstracts_val_loss,0.21973535096348437,0.17238942171993313,0.080186118810565,0.8386369208976792,0.9388854715037765
quadratic_ridge,C1_global,A8_A9_test_60m,scale_calibration_in_sample,256,metric/the_pile_uspto_backgrounds_val_loss,0.17493603580712844,0.13756191005597385,0.06533398720640564,0.8362179152992643,0.9492654211490041
quadratic_ridge,C1_global,A10_A11_test_1b,cross_scale_retrospective,64,metric/the_pile_arxiv_val_loss,0.30323264846708525,0.23789788599489092,0.186790987042267,-7.353340194962067,0.6946886446886446
quadratic_ridge,C1_global,A10_A11_test_1b,cross_scale_retrospective,64,metric/the_pile_freelaw_val_loss,0.24391228521681843,0.20203582416567084,-0.1711126887362992,-2.099355346613064,0.9037087912087911
quadratic_ridge,C1_global,A10_A11_test_1b,cross_scale_retrospective,64,metric/the_pile_pubmed_central_val_loss,0.20382249016638113,0.14534292602889748,0.057447868518107736,-14.128780269860513,0.7314102564102564
quadratic_ridge,C1_global,A10_A11_test_1b,cross_scale_retrospective,64,metric/the_pile_wikipedia_en_val_loss,0.4406450956187634,0.42080237554163485,-0.42080237554163485,-6.756392952485081,0.9328754578754577
quadratic_ridge,C1_global,A10_A11_test_1b,cross_scale_retrospective,64,metric/the_pile_dm_mathematics_val_loss,1.4054801268062085,1.2248729715841706,0.5428558844741316,-21.353517069327985,0.9115384615384614
quadratic_ridge,C1_global,A10_A11_test_1b,cross_scale_retrospective,64,metric/the_pile_github_val_loss,0.8636763789365486,0.8152777983300254,-0.8152777983300254,-50.774198204815534,0.8322344322344323
quadratic_ridge,C1_global,A10_A11_test_1b,cross_scale_retrospective,64,metric/the_pile_stackexchange_val_loss,0.3853214360888979,0.3270162193815229,-0.31958123722803133,-7.89532232160901,0.8869505494505494
quadratic_ridge,C1_global,A10_A11_test_1b,cross_scale_retrospective,64,metric/the_pile_gutenberg_pg_19_val_loss,0.13894826201866337,0.09560918701549119,0.057480602378321186,0.6703005710924093,0.8420787545787544
quadratic_ridge,C1_global,A10_A11_test_1b,cross_scale_retrospective,64,metric/the_pile_pile_cc_val_loss,0.07364635449465687,0.05521242406612292,0.019740855628096368,0.4658237285417195,0.7985805860805859
quadratic_ridge,C1_global,A10_A11_test_1b,cross_scale_retrospective,64,metric/the_pile_ubuntu_irc_val_loss,1.4656054690110527,1.364659735111776,-1.364659735111776,-11.015154596134597,0.8494505494505494
quadratic_ridge,C1_global,A10_A11_test_1b,cross_scale_retrospective,64,metric/the_pile_hackernews_val_loss,0.3566100262204996,0.34248448515660396,0.34248448515660396,-2.2807675904853943,0.8048534798534798
quadratic_ridge,C1_global,A10_A11_test_1b,cross_scale_retrospective,64,metric/the_pile_pubmed_abstracts_val_loss,0.1978532866486112,0.17537785656110594,-0.13778164612171842,-2.0608266701813265,0.8076465201465202
quadratic_ridge,C1_global,A10_A11_test_1b,cross_scale_retrospective,64,metric/the_pile_uspto_backgrounds_val_loss,0.15563315031229563,0.125900542779492,-0.025371039471199633,-0.22770284712496713,0.9404304029304029
quadratic_ridge,C1_global,A12_A13_est_10b,supplied_estimate_extrapolation_audit,63,metric/the_pile_arxiv_val_loss,0.7748558116083595,0.6221421260883451,-0.06961415969179974,-5.4219946761782385,0.8485023041474654
quadratic_ridge,C1_global,A12_A13_est_10b,supplied_estimate_extrapolation_audit,63,metric/the_pile_freelaw_val_loss,0.5479609114946812,0.46264383114631724,-0.14498322939548305,-2.164043159302071,0.790226574500768
quadratic_ridge,C1_global,A12_A13_est_10b,supplied_estimate_extrapolation_audit,63,metric/the_pile_pubmed_central_val_loss,0.6726865087222954,0.5669354476738026,-0.15470868971120175,-6.24376436666316,0.7829301075268817
quadratic_ridge,C1_global,A12_A13_est_10b,supplied_estimate_extrapolation_audit,63,metric/the_pile_wikipedia_en_val_loss,0.675660848307957,0.5685226968940763,-0.5450753924015903,-7.599070290263818,0.4783380938900358
quadratic_ridge,C1_global,A12_A13_est_10b,supplied_estimate_extrapolation_audit,63,metric/the_pile_dm_mathematics_val_loss,1.1510179541700076,0.8844862089500585,0.5516091211495281,-6.38954395485579,0.8918010752688172
quadratic_ridge,C1_global,A12_A13_est_10b,supplied_estimate_extrapolation_audit,63,metric/the_pile_github_val_loss,0.797152159392133,0.6527316357164046,-0.27399543432213785,-7.544486183618137,0.8082277265745008
quadratic_ridge,C1_global,A12_A13_est_10b,supplied_estimate_extrapolation_audit,63,metric/the_pile_stackexchange_val_loss,0.6437397004305485,0.5216354213389665,-0.22232525449823679,-10.591993767120188,0.6764914133961292
quadratic_ridge,C1_global,A12_A13_est_10b,supplied_estimate_extrapolation_audit,63,metric/the_pile_gutenberg_pg_19_val_loss,0.45372758454067647,0.3428238340840162,-0.25806470982339036,-3.5014635951822592,0.5187692012288787
quadratic_ridge,C1_global,A12_A13_est_10b,supplied_estimate_extrapolation_audit,63,metric/the_pile_pile_cc_val_loss,0.5851309136282288,0.507883463252405,-0.5073188667466217,-6.745394816390157,0.2499519969278034
quadratic_ridge,C1_global,A12_A13_est_10b,supplied_estimate_extrapolation_audit,63,metric/the_pile_ubuntu_irc_val_loss,1.392478591903236,1.2042552963515383,-1.1845369180579575,-19.194723774411184,0.6968125960061444
quadratic_ridge,C1_global,A12_A13_est_10b,supplied_estimate_extrapolation_audit,63,metric/the_pile_hackernews_val_loss,0.44942552988230783,0.3687767013596755,-0.31391139526041717,-5.853139666986561,0.16373847926267282
quadratic_ridge,C1_global,A12_A13_est_10b,supplied_estimate_extrapolation_audit,63,metric/the_pile_pubmed_abstracts_val_loss,0.509251765632923,0.40908538452900484,-0.3027428056901139,-4.618935782485711,0.47652649769585254
quadratic_ridge,C1_global,A12_A13_est_10b,supplied_estimate_extrapolation_audit,63,metric/the_pile_uspto_backgrounds_val_loss,0.41957910846686897,0.35859824571301835,-0.11265160998705505,-2.50668972075838,0.5324324649056709
quadratic_ridge,C1_global,A14_A15_est_70b,supplied_estimate_extrapolation_audit,63,metric/the_pile_arxiv_val_loss,0.8818909454945825,0.7542339242108551,0.2605555681005931,-12.584098444726502,0.7978590629800307
quadratic_ridge,C1_global,A14_A15_est_70b,supplied_estimate_extrapolation_audit,63,metric/the_pile_freelaw_val_loss,0.6037276338347899,0.5017900938314308,0.1785150698254813,-4.383271915471242,0.7263824884792628
quadratic_ridge,C1_global,A14_A15_est_70b,supplied_estimate_extrapolation_audit,63,metric/the_pile_pubmed_central_val_loss,0.7268048401471747,0.6350814831154298,0.17108326030341334,-11.669716369137939,0.6757872503840247
quadratic_ridge,C1_global,A14_A15_est_70b,supplied_estimate_extrapolation_audit,63,metric/the_pile_wikipedia_en_val_loss,0.4976743732599574,0.4002176353883913,-0.26504534714887995,-4.708347975063004,0.3973214285714286
quadratic_ridge,C1_global,A14_A15_est_70b,supplied_estimate_extrapolation_audit,63,metric/the_pile_dm_mathematics_val_loss,1.4602330071717846,1.0725060726927866,0.9534153568784289,-19.418589036058776,0.891321044546851
quadratic_ridge,C1_global,A14_A15_est_70b,supplied_estimate_extrapolation_audit,63,metric/the_pile_github_val_loss,0.8105861763658009,0.7039884885754001,0.03742826172422336,-12.968736984508434,0.7235503072196621
quadratic_ridge,C1_global,A14_A15_est_70b,supplied_estimate_extrapolation_audit,63,metric/the_pile_stackexchange_val_loss,0.6556391333748433,0.5626327940288409,0.09600002884971166,-16.853070122744853,0.5353126838025144
quadratic_ridge,C1_global,A14_A15_est_70b,supplied_estimate_extrapolation_audit,63,metric/the_pile_gutenberg_pg_19_val_loss,0.3985367141748469,0.3276460051663739,0.05191454177852624,-3.294422314749837,0.43937211981566826
quadratic_ridge,C1_global,A14_A15_est_70b,supplied_estimate_extrapolation_audit,63,metric/the_pile_pile_cc_val_loss,0.3725647936186492,0.29162852996718647,-0.22315231355740361,-2.6315047372640556,0.19551651305683562
quadratic_ridge,C1_global,A14_A15_est_70b,supplied_estimate_extrapolation_audit,63,metric/the_pile_ubuntu_irc_val_loss,1.253705218208964,1.0762062318236172,-0.9719973489957233,-22.895963322479844,0.5960132970534923
quadratic_ridge,C1_global,A14_A15_est_70b,supplied_estimate_extrapolation_audit,63,metric/the_pile_hackernews_val_loss,0.3348142070760925,0.2722851285544459,-0.007614683341040228,-3.309391033070816,0.06005184331797235
quadratic_ridge,C1_global,A14_A15_est_70b,supplied_estimate_extrapolation_audit,63,metric/the_pile_pubmed_abstracts_val_loss,0.4324530273294206,0.36908880831977325,0.004506287181643955,-4.058899037545512,0.3657354070660523
quadratic_ridge,C1_global,A14_A15_est_70b,supplied_estimate_extrapolation_audit,63,metric/the_pile_uspto_backgrounds_val_loss,0.4802991786187969,0.40486512504258937,0.21489748288470287,-4.880410236267991,0.46127259212096483
quadratic_ridge,C1_domain,A4_A5_train_1m,base_fit,512,metric/the_pile_arxiv_val_loss,0.28827497442708916,0.21670614097585378,-8.153200337090993e-17,0.9191674122685008,0.9695334762419747
quadratic_ridge,C1_domain,A4_A5_train_1m,base_fit,512,metric/the_pile_freelaw_val_loss,0.18087782371261146,0.139566124351988,-6.071532165918825e-18,0.9467261343732419,0.9771240673029606
quadratic_ridge,C1_domain,A4_A5_train_1m,base_fit,512,metric/the_pile_pubmed_central_val_loss,0.23281147531138835,0.17785462302951782,-1.2663481374630692e-16,0.9253742806059351,0.9669413795619184
quadratic_ridge,C1_domain,A4_A5_train_1m,base_fit,512,metric/the_pile_wikipedia_en_val_loss,0.13299258940055478,0.10177148672806596,5.204170427930421e-18,0.9367666666018646,0.9715286003250134
quadratic_ridge,C1_domain,A4_A5_train_1m,base_fit,512,metric/the_pile_dm_mathematics_val_loss,0.431193962711537,0.3404333766093257,8.673617379884035e-19,0.9209194144986157,0.9094768885684531
quadratic_ridge,C1_domain,A4_A5_train_1m,base_fit,512,metric/the_pile_github_val_loss,0.29741489893135026,0.21348646369110397,-5.377642775528102e-17,0.9206353657440832,0.9685740464174134
quadratic_ridge,C1_domain,A4_A5_train_1m,base_fit,512,metric/the_pile_stackexchange_val_loss,0.21680459794890636,0.1584434751595956,-1.3877787807814457e-17,0.9218558681820745,0.965598660606997
quadratic_ridge,C1_domain,A4_A5_train_1m,base_fit,512,metric/the_pile_gutenberg_pg_19_val_loss,0.13434477577555498,0.10138425022203452,-1.0581813203458523e-16,0.9046588891337151,0.9602202745734199
quadratic_ridge,C1_domain,A4_A5_train_1m,base_fit,512,metric/the_pile_pile_cc_val_loss,0.1001825991000564,0.07663662818063226,-1.214306433183765e-17,0.9022469485190212,0.9556925096702944
quadratic_ridge,C1_domain,A4_A5_train_1m,base_fit,512,metric/the_pile_ubuntu_irc_val_loss,0.2950799981122146,0.22484468491728912,-2.949029909160572e-17,0.9175482922333424,0.9437126456266236
quadratic_ridge,C1_domain,A4_A5_train_1m,base_fit,512,metric/the_pile_hackernews_val_loss,0.12027117507460512,0.09156569252876717,3.469446951953614e-17,0.8765746875180321,0.9423034076343828
quadratic_ridge,C1_domain,A4_A5_train_1m,base_fit,512,metric/the_pile_pubmed_abstracts_val_loss,0.17285809626538257,0.13082687176435145,-8.500145032286355e-17,0.9125819318222267,0.9638638906055091
quadratic_ridge,C1_domain,A4_A5_train_1m,base_fit,512,metric/the_pile_uspto_backgrounds_val_loss,0.13458043992115157,0.10201053603702702,-2.3418766925686896e-17,0.9357284701877046,0.9635663430837368
quadratic_ridge,C1_domain,A6_A7_test_1m,same_scale_retrospective; also_scale_calibration_member,256,metric/the_pile_arxiv_val_loss,0.32754830370021254,0.26215978242482413,-0.08214603468381523,0.8234651905778938,0.931639820325017
quadratic_ridge,C1_domain,A6_A7_test_1m,same_scale_retrospective; also_scale_calibration_member,256,metric/the_pile_freelaw_val_loss,0.2256923485172235,0.17860091681355478,-0.033559070679027095,0.9062223401451315,0.9591010528725106
quadratic_ridge,C1_domain,A6_A7_test_1m,same_scale_retrospective; also_scale_calibration_member,256,metric/the_pile_pubmed_central_val_loss,0.28103851193588697,0.22579838058749357,-0.0608112962413104,0.8870376751617138,0.945367933165484
quadratic_ridge,C1_domain,A6_A7_test_1m,same_scale_retrospective; also_scale_calibration_member,256,metric/the_pile_wikipedia_en_val_loss,0.1692381895722678,0.13521663820261481,-0.032035057199261446,0.9040554390015164,0.959741931792172
quadratic_ridge,C1_domain,A6_A7_test_1m,same_scale_retrospective; also_scale_calibration_member,256,metric/the_pile_dm_mathematics_val_loss,0.564862639513222,0.4376903188712557,-0.03769786812204684,0.864300493568831,0.8889806019684138
quadratic_ridge,C1_domain,A6_A7_test_1m,same_scale_retrospective; also_scale_calibration_member,256,metric/the_pile_github_val_loss,0.3429666266164145,0.26583252468512353,-0.07362174614730682,0.8614147068764185,0.9374163138017851
quadratic_ridge,C1_domain,A6_A7_test_1m,same_scale_retrospective; also_scale_calibration_member,256,metric/the_pile_stackexchange_val_loss,0.2555370500338074,0.1940508722967912,-0.05002954731472376,0.8519146575377363,0.9406364442664223
quadratic_ridge,C1_domain,A6_A7_test_1m,same_scale_retrospective; also_scale_calibration_member,256,metric/the_pile_gutenberg_pg_19_val_loss,0.16477820111715388,0.1291070590708284,-0.021136819607620407,0.865109715164478,0.9442320897230487
quadratic_ridge,C1_domain,A6_A7_test_1m,same_scale_retrospective; also_scale_calibration_member,256,metric/the_pile_pile_cc_val_loss,0.12279471977905976,0.09645382406026051,-0.01973767794152159,0.8532039276435541,0.9360780498970013
quadratic_ridge,C1_domain,A6_A7_test_1m,same_scale_retrospective; also_scale_calibration_member,256,metric/the_pile_ubuntu_irc_val_loss,0.3905439436709635,0.30201250653514505,-0.0789028102404826,0.8466841914963661,0.8868426699473562
quadratic_ridge,C1_domain,A6_A7_test_1m,same_scale_retrospective; also_scale_calibration_member,256,metric/the_pile_hackernews_val_loss,0.1450781694723422,0.11191164567454845,-0.018524302410164433,0.81388978579267,0.9159161135271228
quadratic_ridge,C1_domain,A6_A7_test_1m,same_scale_retrospective; also_scale_calibration_member,256,metric/the_pile_pubmed_abstracts_val_loss,0.20453570843428232,0.16672905212906325,-0.0369212842242093,0.8713771866673842,0.9421456569008925
quadratic_ridge,C1_domain,A6_A7_test_1m,same_scale_retrospective; also_scale_calibration_member,256,metric/the_pile_uspto_backgrounds_val_loss,0.1519682343176138,0.11926805726730592,-0.0176236060878849,0.911239206188434,0.9584844930189973
quadratic_ridge,C1_domain,A8_A9_test_60m,scale_calibration_in_sample,256,metric/the_pile_arxiv_val_loss,0.414124356604608,0.33444209355508936,-0.08214603468381523,0.47196725677938367,0.9293996051728084
quadratic_ridge,C1_domain,A8_A9_test_60m,scale_calibration_in_sample,256,metric/the_pile_freelaw_val_loss,0.2307073396938195,0.1849905556953531,-0.033559070679027116,0.8717309206189621,0.9571841382467382
quadratic_ridge,C1_domain,A8_A9_test_60m,scale_calibration_in_sample,256,metric/the_pile_pubmed_central_val_loss,0.3485514563091703,0.2835281060529851,-0.0608112962413104,0.6244867087104726,0.9404633497367817
quadratic_ridge,C1_domain,A8_A9_test_60m,scale_calibration_in_sample,256,metric/the_pile_wikipedia_en_val_loss,0.17475039307244572,0.13917266621153868,-0.03203505719926143,0.8781905366946302,0.954083457312886
quadratic_ridge,C1_domain,A8_A9_test_60m,scale_calibration_in_sample,256,metric/the_pile_dm_mathematics_val_loss,0.8779584554997254,0.7267468642302677,-0.03769786812204684,-0.3059972821791406,0.8903868162050812
quadratic_ridge,C1_domain,A8_A9_test_60m,scale_calibration_in_sample,256,metric/the_pile_github_val_loss,0.4375505337118213,0.33032108427728907,-0.07362174614730682,0.5933731457791442,0.9332248512245364
quadratic_ridge,C1_domain,A8_A9_test_60m,scale_calibration_in_sample,256,metric/the_pile_stackexchange_val_loss,0.2812075237363032,0.21169006027820914,-0.05002954731472379,0.7444827671523009,0.9367711432822154
quadratic_ridge,C1_domain,A8_A9_test_60m,scale_calibration_in_sample,256,metric/the_pile_gutenberg_pg_19_val_loss,0.1623141063067687,0.1277531398231942,-0.0211368196076204,0.822149204196262,0.941556992446784
quadratic_ridge,C1_domain,A8_A9_test_60m,scale_calibration_in_sample,256,metric/the_pile_pile_cc_val_loss,0.13173566894732727,0.10401577213478388,-0.019737677941521564,0.8237921001653379,0.9262238212405584
quadratic_ridge,C1_domain,A8_A9_test_60m,scale_calibration_in_sample,256,metric/the_pile_ubuntu_irc_val_loss,0.46377601497216914,0.3822351689120924,-0.07890281024048257,0.5643056055949078,0.8840760185397114
quadratic_ridge,C1_domain,A8_A9_test_60m,scale_calibration_in_sample,256,metric/the_pile_hackernews_val_loss,0.14594949147084144,0.11451073452098229,-0.01852430241016442,0.7755032256904936,0.907050383382925
quadratic_ridge,C1_domain,A8_A9_test_60m,scale_calibration_in_sample,256,metric/the_pile_pubmed_abstracts_val_loss,0.20788696938939788,0.16922602315953025,-0.036921284224209296,0.8555695231462962,0.9388854715037765
quadratic_ridge,C1_domain,A8_A9_test_60m,scale_calibration_in_sample,256,metric/the_pile_uspto_backgrounds_val_loss,0.16323197674220294,0.1299952616123527,-0.01762360608788489,0.8574003981257314,0.9492654211490041
quadratic_ridge,C1_domain,A10_A11_test_1b,cross_scale_retrospective,64,metric/the_pile_arxiv_val_loss,0.4773240459275633,0.43416697095039125,0.4132542541396519,-19.698309507138614,0.6946886446886446
quadratic_ridge,C1_domain,A10_A11_test_1b,cross_scale_retrospective,64,metric/the_pile_freelaw_val_loss,0.40641517030168556,0.36924683683455317,-0.36736853433333544,-7.604860668422493,0.9037087912087911
quadratic_ridge,C1_domain,A10_A11_test_1b,cross_scale_retrospective,64,metric/the_pile_pubmed_central_val_loss,0.4474039856796512,0.40240151155492293,0.40240151155492293,-71.89527961325567,0.7314102564102564
quadratic_ridge,C1_domain,A10_A11_test_1b,cross_scale_retrospective,64,metric/the_pile_wikipedia_en_val_loss,0.6154746572530692,0.6014279613464916,-0.6014279613464916,-14.132206939171095,0.9328754578754577
quadratic_ridge,C1_domain,A10_A11_test_1b,cross_scale_retrospective,64,metric/the_pile_dm_mathematics_val_loss,1.325407337041862,1.1856873504244727,0.27572220357707083,-18.87902988233535,0.9115384615384614
quadratic_ridge,C1_domain,A10_A11_test_1b,cross_scale_retrospective,64,metric/the_pile_github_val_loss,0.885648864034239,0.8437005886953913,0.8385194757917331,-53.44204594338026,0.8322344322344323
quadratic_ridge,C1_domain,A10_A11_test_1b,cross_scale_retrospective,64,metric/the_pile_stackexchange_val_loss,0.21957001071474982,0.15975212280756212,-0.04324982871485132,-1.8884269937363563,0.8869505494505494
quadratic_ridge,C1_domain,A10_A11_test_1b,cross_scale_retrospective,64,metric/the_pile_gutenberg_pg_19_val_loss,0.7804038161140568,0.770082798364663,-0.770082798364663,-9.400416360469356,0.8420787545787544
quadratic_ridge,C1_domain,A10_A11_test_1b,cross_scale_retrospective,64,metric/the_pile_pile_cc_val_loss,0.6496699128622522,0.6457839511237663,-0.6457839511237663,-40.568810105132705,0.7985805860805859
