axis,donor_index,to1_index,to2_index,step,minimum_corner_weight,loss00,loss10,loss01,loss11,interaction_loss,complementarity_benefit,all_corners_training_hull_supported,is_empirical_complementarity_evidence
Q_A_topsis_0_1,9,4,12,0.00010240154702222743,0.0015625,2.3855781852659437,2.386032388825064,2.3858106786896394,2.38626488224876,4.440892098500626e-16,-4.440892098500626e-16,True,False
Q_A_topsis_0_1,9,4,13,0.0001037777784402761,0.0015625,2.3855781852659437,2.3860384931196417,2.3859200287581825,2.3863803366118805,0.0,-0.0,True,False
Q_A_topsis_0_1,9,4,14,0.00010536759575302327,0.0015625,2.3855781852659437,2.3860455447775784,2.385848715430227,2.386316074941862,4.440892098500626e-16,-4.440892098500626e-16,True,False
Q_A_topsis_0_1,9,4,15,0.00010294917092506092,0.0015625,2.3855781852659437,2.3860348178188926,2.386015748194139,2.386472380747088,0.0,-0.0,True,False
Q_A_topsis_0_1,9,4,16,0.00010301526579639389,0.0015625,2.3855781852659437,2.3860351109836606,2.3860376377319845,2.3864945634497015,0.0,-0.0,True,False
Q_A_topsis_0_1,9,5,6,0.00010296917564606102,0.0015625,2.3855781852659437,2.3859063439297925,2.3860735209741546,2.386401679638003,-4.440892098500626e-16,4.440892098500626e-16,True,False
Q_A_topsis_0_1,9,5,7,9.986913637919255e-05,0.0015625,2.3855781852659437,2.385896464228053,2.3855978952277406,2.3859161741898505,4.440892098500626e-16,-4.440892098500626e-16,True,False
Q_A_topsis_0_1,9,5,8,0.00010307227969610401,0.0015625,2.3855781852659437,2.3859066725182956,2.386021541025644,2.3863500282779957,0.0,-0.0,True,False
Q_A_topsis_0_1,9,5,10,0.0001026967414429436,0.0015625,2.3855781852659437,2.3859054756928315,2.386015961895554,2.3863432523224417,0.0,-0.0,True,False
Q_A_topsis_0_1,9,5,11,0.00010294382013857314,0.0015625,2.3855781852659437,2.3859062631227994,2.3860369782567674,2.3863650561136227,-4.440892098500626e-16,4.440892098500626e-16,True,False
Q_A_topsis_0_1,9,5,12,0.00010229132174990906,0.0015625,2.3855781852659437,2.3859041836364088,2.385810428433157,2.3861364268036223,0.0,-0.0,True,False
Q_A_topsis_0_1,9,5,13,0.00010366457213892851,0.0015624999999999999,2.3855781852659437,2.385908560130733,2.385919655857182,2.3862500307219716,4.440892098500626e-16,-4.440892098500626e-16,True,False
Q_A_topsis_0_1,9,5,14,0.000105362528444321,0.0015625,2.3855781852659437,2.385913971449887,2.385848702419967,2.3861844886039103,0.0,-0.0,True,False
Q_A_topsis_0_1,9,5,15,0.00010283776421432338,0.0015625,2.3855781852659437,2.3859059251267905,2.386015274684288,2.3863430145451354,4.440892098500626e-16,-4.440892098500626e-16,True,False
Q_A_topsis_0_1,9,5,16,0.00010290371606776568,0.0015624999999999999,2.3855781852659437,2.385906135312722,2.386037140215451,2.3863650902622298,0.0,-0.0,True,False
Q_A_topsis_0_1,9,6,7,0.00010003390105122016,0.0015625,2.3855781852659437,2.3860594007647706,2.3855979277453487,2.3860791432441752,-4.440892098500626e-16,4.440892098500626e-16,True,False
Q_A_topsis_0_1,9,6,8,0.00010324779227763499,0.0015625,2.3855781852659437,2.3860748612661946,2.386022295976579,2.38651897197683,0.0,-0.0,True,False
Q_A_topsis_0_1,9,6,10,0.0001028709763322632,0.0015625,2.3855781852659437,2.3860730485839814,2.386016704625669,2.386511567943707,0.0,-0.0,True,False
Q_A_topsis_0_1,9,6,11,0.00010311889513655564,0.0015625,2.3855781852659437,2.386074241203382,2.386037758519068,2.3865338144565063,0.0,-0.0,True,False
Q_A_topsis_0_1,9,6,12,0.00010246418252991513,0.0015625,2.3855781852659437,2.3860710916925636,2.385810820897878,2.386303727324498,0.0,-0.0,True,False
Q_A_topsis_0_1,9,6,13,0.00010384210937706777,0.0015625,2.3855781852659437,2.3860777202429664,2.385920240663972,2.3864197756409946,0.0,-0.0,True,False
Q_A_topsis_0_1,9,6,14,0.00010554593433964807,0.0015625,2.3855781852659437,2.38608591653413,2.3858491733126224,2.386356904580809,4.440892098500626e-16,-4.440892098500626e-16,True,False
Q_A_topsis_0_1,9,6,15,0.00010301247835659718,0.0015625,2.3855781852659437,2.38607372928289,2.3860160172685267,2.386511561285473,-4.440892098500626e-16,4.440892098500626e-16,True,False
Q_A_topsis_0_1,9,6,16,0.00010307865456764162,0.0015625,2.3855781852659437,2.386074047625153,2.3860379204485995,2.3865337828078084,-4.440892098500626e-16,4.440892098500626e-16,True,False
Q_A_topsis_0_1,9,7,8,0.00010013120786857078,0.0015625,2.3855781852659437,2.3855979469496162,2.386008890280572,2.3860286519642444,0.0,-0.0,True,False
Q_A_topsis_0_1,9,7,10,9.977675827623405e-05,0.0015624999999999999,2.3855781852659437,2.3855978769961936,2.3860035145640097,2.3860232062942597,0.0,-0.0,True,False
Q_A_topsis_0_1,9,7,11,0.00010000997035713679,0.0015624999999999999,2.3855781852659437,2.3855979230224373,2.386023902875321,2.3860436406318146,0.0,-0.0,True,False
Q_A_topsis_0_1,9,7,12,9.93940225146678e-05,0.0015625,2.3855781852659437,2.385597801460272,2.385803850378057,2.385823466572385,-4.440892098500626e-16,4.440892098500626e-16,True,False
Q_A_topsis_0_1,9,7,13,0.00010069008988320055,0.0015625,2.3855781852659437,2.38559805724939,2.3859098579272477,2.385929729910694,0.0,-0.0,True,False
Q_A_topsis_0_1,9,7,14,0.00010229125156167102,0.0015625,2.3855781852659437,2.385598373251277,2.3858408169497354,2.385861004935069,4.440892098500626e-16,-4.440892098500626e-16,True,False
Q_A_topsis_0_1,9,7,15,9.99098704393312e-05,0.0015625,2.3855781852659437,2.385597903266929,2.3860028303123513,2.386022548313336,-4.440892098500626e-16,4.440892098500626e-16,True,False
Q_A_topsis_0_1,9,7,16,9.997211918642634e-05,0.0015624999999999999,2.3855781852659437,2.3855979155522102,2.386024065168698,2.3860437954549645,0.0,-0.0,True,False
Q_A_topsis_0_1,9,8,10,0.00010297388372192958,0.0015624999999999999,2.3855781852659437,2.3860211177845745,2.386017143300252,2.3864600758188823,-4.440892098500626e-16,4.440892098500626e-16,True,False
Q_A_topsis_0_1,9,8,11,0.0001032222993863301,0.0015625,2.3855781852659437,2.386022186321294,2.38603821936407,2.3864822204194205,0.0,-0.0,True,False
Q_A_topsis_0_1,9,8,12,0.00010256627724932141,0.0015625,2.3855781852659437,2.3860193645034995,2.3858110526946774,2.3862522319322332,0.0,-0.0,True,False
Q_A_topsis_0_1,9,8,13,0.00010394696988162865,0.0015625,2.3855781852659437,2.3860253034235734,2.385920586073959,2.3863677042315885,-4.440892098500626e-16,4.440892098500626e-16,True,False
Q_A_topsis_0_1,9,8,14,0.00010549277727298469,0.0015625,2.3855781852659437,2.3860319525693217,2.385849036832428,2.3863028041358056,-4.440892098500626e-16,4.440892098500626e-16,True,False
Q_A_topsis_0_1,9,8,15,0.00010311566918718871,0.0015625,2.3855781852659437,2.386021727661477,2.3860164558585764,2.38645999825411,4.440892098500626e-16,-4.440892098500626e-16,True,False
Q_A_topsis_0_1,9,8,16,0.00010318197808888242,0.0015625,2.3855781852659437,2.3860220128830085,2.386038381275898,2.386482208892963,0.0,-0.0,True,False
Q_A_topsis_0_1,9,10,11,0.00010284566915768983,0.0015625,2.3855781852659437,2.3860165967460083,2.386036540824175,2.38647495230424,4.440892098500626e-16,-4.440892098500626e-16,True,False
Q_A_topsis_0_1,9,10,12,0.00010219441047910469,0.0015625,2.3855781852659437,2.3860138205544246,2.3858102084049073,2.386245843693388,0.0,-0.0,True,False
Q_A_topsis_0_1,9,10,13,0.00010356504262038619,0.0015625,2.3855781852659437,2.3860196632979314,2.385919328007437,2.386360806039425,0.0,-0.0,True,False
Q_A_topsis_0_1,9,10,14,0.00010525971338683034,0.0015625,2.3855781852659437,2.3860268873563193,2.3858484384434164,2.3862971405337925,4.440892098500626e-16,-4.440892098500626e-16,True,False
Q_A_topsis_0_1,9,10,15,0.00010273981526943758,0.0015624999999999999,2.3855781852659437,2.386016145511064,2.386014858373727,2.3864528186188476,4.440892098500626e-16,-4.440892098500626e-16,True,False
Q_A_topsis_0_1,9,10,16,0.00010280564150938389,0.0015625,2.3855781852659437,2.3860164261157752,2.3860367027987506,2.3864749436485817,-4.440892098500626e-16,4.440892098500626e-16,True,False
Q_A_topsis_0_1,9,11,12,0.00010243907508496235,0.0015625,2.3855781852659437,2.3860347287434656,2.385810763893702,2.3862673073712233,-4.440892098500626e-16,4.440892098500626e-16,True,False
Q_A_topsis_0_1,9,11,13,0.00010381632219230258,0.0015625,2.3855781852659437,2.3860408667643647,2.3859201557211125,2.3863828372195335,0.0,-0.0,True,False
Q_A_topsis_0_1,9,11,14,0.00010549239206410838,0.0015625,2.3855781852659437,2.3860483365581637,2.385849035843408,2.386319187135628,0.0,-0.0,True,False
Q_A_topsis_0_1,9,11,15,0.00010298710152121642,0.0015625,2.3855781852659437,2.3860371711502792,2.38601590940984,2.386474895294175,-4.440892098500626e-16,4.440892098500626e-16,True,False
Q_A_topsis_0_1,9,11,16,0.00010305324512116096,0.0015625,2.3855781852659437,2.3860374659345602,2.3860378071213875,2.386497087790005,8.881784197001252e-16,-8.881784197001252e-16,True,False
Q_A_topsis_0_1,9,12,13,0.00010315275205775984,0.0015625,2.3855781852659437,2.3858123842325307,2.38591796992435,2.386152168890937,0.0,-0.0,True,False
Q_A_topsis_0_1,9,12,14,0.00010436844946979786,0.0015624999999999999,2.3855781852659437,2.3858151443632294,2.385846150132934,2.38608310923022,4.440892098500626e-16,-4.440892098500626e-16,True,False
Q_A_topsis_0_1,9,12,15,0.00010233405608868385,0.0015625,2.3855781852659437,2.3858105254575968,2.3860131337830994,2.3862454739747525,0.0,-0.0,True,False
Q_A_topsis_0_1,9,12,16,0.00010239936324365973,0.0015625,2.3855781852659437,2.385810673731568,2.3860348907804085,2.386267379246033,0.0,-0.0,True,False
Q_A_topsis_0_1,9,13,14,0.00010612869155062247,0.0015625,2.3855781852659437,2.385927772654416,2.385850669535469,2.386200256923941,-4.440892098500626e-16,4.440892098500626e-16,True,False
Q_A_topsis_0_1,9,13,15,0.00010370846183391245,0.0015624999999999999,2.3855781852659437,2.385919800429622,2.386018975394032,2.3863605905577105,0.0,-0.0,True,False
Q_A_topsis_0_1,9,13,16,0.00010377553556988079,0.0015625,2.3855781852659437,2.3859200213701786,2.3860410285675036,2.3863828646717384,0.0,-0.0,True,False
Q_A_topsis_0_1,9,14,15,0.0001053554330016976,0.0015624999999999999,2.3855781852659437,2.3858486842024944,2.3860259754846633,2.386296474421214,0.0,-0.0,True,False
Q_A_topsis_0_1,9,14,16,0.00010534084589011604,0.0015625,2.3855781852659437,2.385848646750243,2.3860480099180945,2.3863184714023937,0.0,-0.0,True,False
Q_A_topsis_0_1,9,15,16,0.00010294696372743005,0.0015625,2.3855781852659437,2.3860157388129286,2.3860373331018523,2.3864748866488372,0.0,-0.0,True,False
Q_A_topsis_0_1,10,0,1,0.001,0.0017520407071024784,2.3855781852659437,2.3859040701791514,2.3860573526826037,2.3863832375958114,0.0,-0.0,True,False
Q_A_topsis_0_1,10,0,2,0.0005007080033182525,0.0017781607046883667,2.3855781852659437,2.3857413584501472,2.3846020127441734,2.384765185928377,0.0,-0.0,True,False
Q_A_topsis_0_1,10,0,3,0.001,0.0017548861752481786,2.3855781852659437,2.3859040701791514,2.3858447206229574,2.3861706055361656,4.440892098500626e-16,-4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,0,4,0.001,0.001750929890525491,2.3855781852659437,2.3859040701791514,2.385750890538092,2.3860767754513,4.440892098500626e-16,-4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,0,5,0.001,0.001731726409110698,2.3855781852659437,2.3859040701791514,2.384502336108808,2.3848282210220155,0.0,-0.0,True,False
Q_A_topsis_0_1,10,0,6,0.001,0.001752790458467411,2.3855781852659437,2.3859040701791514,2.3861259000862125,2.3864517849994207,4.440892098500626e-16,-4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,0,7,0.0004794036035857651,0.0017876437007430738,2.3855781852659437,2.38573441566769,2.383629193184818,2.383785423586564,0.0,-0.0,True,False
Q_A_topsis_0_1,10,0,8,0.001,0.0017527028877575752,2.3855781852659437,2.3859040701791514,2.3856167822788845,2.3859426671920922,0.0,-0.0,True,False
Q_A_topsis_0_1,10,0,9,0.00020415235305974928,0.0018539961270416761,2.3855781852659437,2.385644715437802,2.3847079227065504,2.3847744528784087,0.0,-0.0,True,False
Q_A_topsis_0_1,10,0,11,0.001,0.0017538132562699021,2.3855781852659437,2.3859040701791514,2.385772107657912,2.3860979925711194,-4.440892098500626e-16,4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,0,12,0.001,0.0017350514160834726,2.3855781852659437,2.3859040701791514,2.3835857852064644,2.3839116701196725,4.440892098500626e-16,-4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,0,13,0.001,0.0016770744098106622,2.3855781852659437,2.3859040701791514,2.3846093710024086,2.3849352559156163,0.0,-0.0,True,False
Q_A_topsis_0_1,10,0,14,0.001,0.0017247211119347126,2.3855781852659437,2.3859040701791514,2.383882865117704,2.384208750030912,4.440892098500626e-16,-4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,0,15,0.001,0.0017500798582957527,2.3855781852659437,2.3859040701791514,2.3855656571400776,2.385891542053286,4.440892098500626e-16,-4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,0,16,0.001,0.0017476548717696278,2.3855781852659437,2.3859040701791514,2.385775418439896,2.386101303353103,-4.440892098500626e-16,4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,1,2,0.0004933444015894783,0.0017780919327771848,2.3855781852659437,2.3858145798283767,2.384616368707372,2.3848527632698056,4.440892098500626e-16,-4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,1,3,0.001,0.001754433204426551,2.3855781852659437,2.3860573526826037,2.3858447206229574,2.386323888039617,-4.440892098500626e-16,4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,1,4,0.001,0.0017504769197038631,2.3855781852659437,2.3860573526826037,2.385750890538092,2.386230057954752,0.0,-0.0,True,False
Q_A_topsis_0_1,10,1,5,0.001,0.0017312734382890702,2.3855781852659437,2.3860573526826037,2.384502336108808,2.3849815035254673,-4.440892098500626e-16,4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,1,6,0.001,0.0017544949233718327,2.3855781852659437,2.3860573526826037,2.3861259000862125,2.3866050675028725,0.0,-0.0,True,False
Q_A_topsis_0_1,10,1,7,0.0004812503279737068,0.0017853004291246504,2.3855781852659437,2.3858087847423652,2.3836216854164545,2.3838522848928765,4.440892098500626e-16,-4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,1,8,0.001,0.0017522499169359473,2.3855781852659437,2.3860573526826037,2.3856167822788845,2.386095949695544,-4.440892098500626e-16,4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,1,9,0.0002037779948931156,0.0018534369083915347,2.3855781852659437,2.385675829041329,2.3847095185240432,2.3848071622994285,0.0,-0.0,True,False
Q_A_topsis_0_1,10,1,11,0.001,0.0017593602798044784,2.3855781852659437,2.3860573526826037,2.385772107657912,2.3862512750745717,-4.440892098500626e-16,4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,1,12,0.001,0.0017367558809878944,2.3855781852659437,2.3860573526826037,2.3835857852064644,2.384064952623125,4.440892098500626e-16,-4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,1,13,0.001,0.0016780891692469194,2.3855781852659437,2.3860573526826037,2.3846093710024086,2.3850885384190685,0.0,-0.0,True,False
Q_A_topsis_0_1,10,1,14,0.001,0.0017278055248225955,2.3855781852659437,2.3860573526826037,2.383882865117704,2.3843620325343644,4.440892098500626e-16,-4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,1,15,0.001,0.0017500014042443387,2.3855781852659437,2.3860573526826037,2.3855656571400776,2.386044824556737,-4.440892098500626e-16,4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,1,16,0.001,0.001747201900948,2.3855781852659437,2.3860573526826037,2.385775418439896,2.3862545858565554,-4.440892098500626e-16,4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,2,3,0.0004980899594768466,0.0017769303858406933,2.3855781852659437,2.3846071168416554,2.3857109438511177,2.3847398754268294,0.0,-0.0,True,False
Q_A_topsis_0_1,10,2,4,0.0004956726049795063,0.00177321213545523,2.3855781852659437,2.3846118296783185,2.385663790538083,2.384697434950458,0.0,-0.0,True,False
Q_A_topsis_0_1,10,2,5,0.0005050765451345165,0.001756999921447965,2.3855781852659437,2.3845934959031143,2.3850347990905716,2.3840501097277422,0.0,-0.0,True,False
Q_A_topsis_0_1,10,2,6,0.0004968085673161528,0.00177785880512877,2.3855781852659437,2.3846096150238467,2.3858502946810995,2.384881724439002,-4.440892098500626e-16,4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,2,7,0.0003144773321456874,0.0017974276809268144,2.3855781852659437,2.384965085159043,2.38429969293618,2.3836865928292794,0.0,-0.0,True,False
Q_A_topsis_0_1,10,2,8,0.0004980102965545141,0.0017773730576582515,2.3855781852659437,2.3846072721512472,2.3855974069758044,2.384626493861108,0.0,-0.0,True,False
Q_A_topsis_0_1,10,2,9,0.00019725006153955584,0.0018258338172537365,2.3855781852659437,2.3851936296193066,2.3847373458593775,2.38435279021274,-4.440892098500626e-16,4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,2,11,0.000498083122711641,0.0017758982677474012,2.3855781852659437,2.384607130170506,2.385674774736499,2.3847037196410614,4.440892098500626e-16,-4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,2,12,0.0004850310444333586,0.0017726587032075064,2.3855781852659437,2.3846325762989538,2.384611809384165,2.3836662004171756,4.440892098500626e-16,-4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,2,13,0.00045961473135560575,0.0017591455526588399,2.3855781852659437,2.3846821275469203,2.3851329039584757,2.384236846239452,-4.440892098500626e-16,4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,2,14,0.0004588231508765878,0.0017955837201853052,2.3855781852659437,2.384683670799889,2.384800333133784,2.383905818667729,0.0,-0.0,True,False
Q_A_topsis_0_1,10,2,15,0.0004619174352622515,0.0017866547306674124,2.3855781852659437,2.384677638231262,2.385572398306175,2.3846718512714937,4.440892098500626e-16,-4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,2,16,0.000504036192084975,0.001771353293844993,2.3855781852659437,2.3845955241592103,2.3856775979238956,2.3846949368171617,-4.440892098500626e-16,4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,3,4,0.001,0.0017533223878495635,2.3855781852659437,2.3858447206229574,2.385750890538092,2.3860174258951057,0.0,-0.0,True,False
Q_A_topsis_0_1,10,3,5,0.001,0.0017341189064347705,2.3855781852659437,2.3858447206229574,2.384502336108808,2.384768871465821,-4.440892098500626e-16,4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,3,6,0.001,0.001755838015125744,2.3855781852659437,2.3858447206229574,2.3861259000862125,2.386392435443226,0.0,-0.0,True,False
Q_A_topsis_0_1,10,3,7,0.0004787594255901877,0.0017887809014978547,2.3855781852659437,2.385705791580367,2.3836318120591917,2.3837594183736153,0.0,-0.0,True,False
Q_A_topsis_0_1,10,3,8,0.001,0.0017550953850816477,2.3855781852659437,2.3858447206229574,2.3856167822788845,2.385883317635898,-4.440892098500626e-16,4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,3,9,0.00020181908172795353,0.0018549167276673297,2.3855781852659437,2.385631977186944,2.384717868997399,2.3847716609183998,4.440892098500626e-16,-4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,3,11,0.001,0.0017583359279323885,2.3855781852659437,2.3858447206229574,2.385772107657912,2.386038643014926,0.0,-0.0,True,False
Q_A_topsis_0_1,10,3,12,0.001,0.0017380989727418057,2.3855781852659437,2.3858447206229574,2.3835857852064644,2.383852320563478,0.0,-0.0,True,False
Q_A_topsis_0_1,10,3,13,0.001,0.0016801219664689952,2.3855781852659437,2.3858447206229574,2.3846093710024086,2.3848759063594223,0.0,-0.0,True,False
Q_A_topsis_0_1,10,3,14,0.001,0.0017274679588246058,2.3855781852659437,2.3858447206229574,2.383882865117704,2.3841494004747177,0.0,-0.0,True,False
Q_A_topsis_0_1,10,3,15,0.001,0.0017528468723900389,2.3855781852659437,2.3858447206229574,2.3855656571400776,2.3858321924970913,0.0,-0.0,True,False
Q_A_topsis_0_1,10,3,16,0.001,0.0017500473690937003,2.3855781852659437,2.3858447206229574,2.385775418439896,2.386041953796909,-4.440892098500626e-16,4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,4,5,0.001,0.0017301626217120828,2.3855781852659437,2.385750890538092,2.384502336108808,2.384675041380956,0.0,-0.0,True,False
Q_A_topsis_0_1,10,4,6,0.001,0.0017508023476595419,2.3855781852659437,2.385750890538092,2.3861259000862125,2.3862986053583612,4.440892098500626e-16,-4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,4,7,0.00047854395671417105,0.0017871717401470313,2.3855781852659437,2.385660832330223,2.3836326880374488,2.383715335101728,0.0,-0.0,True,False
Q_A_topsis_0_1,10,4,8,0.001,0.00175113910035896,2.3855781852659437,2.385750890538092,2.3856167822788845,2.385789487551033,0.0,-0.0,True,False
Q_A_topsis_0_1,10,4,9,0.0002043680616769187,0.0018543902655899038,2.3855781852659437,2.385613480707654,2.3847070031818403,2.384742298623551,4.440892098500626e-16,-4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,4,11,0.001,0.0017527078381085054,2.3855781852659437,2.385750890538092,2.385772107657912,2.38594481293006,-4.440892098500626e-16,4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,4,12,0.001,0.0017330633052756036,2.3855781852659437,2.385750890538092,2.3835857852064644,2.383758490478613,4.440892098500626e-16,-4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,4,13,0.0009698431149653711,0.0016834710801439435,2.3855781852659437,2.3857456822850547,2.384638587422774,2.3848060844418852,4.440892098500626e-16,-4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,4,14,0.001,0.0017266947082456082,2.3855781852659437,2.385750890538092,2.383882865117704,2.3840555703898527,4.440892098500626e-16,-4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,4,15,0.001,0.0017483744585303604,2.3855781852659437,2.385750890538092,2.3855656571400776,2.385738362412226,0.0,-0.0,True,False
Q_A_topsis_0_1,10,4,16,0.001,0.0017460910843710127,2.3855781852659437,2.385750890538092,2.385775418439896,2.3859481237120437,-4.440892098500626e-16,4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,5,6,0.001,0.0017357747452741198,2.3855781852659437,2.384502336108808,2.3861259000862125,2.3850500509290766,0.0,-0.0,True,False
Q_A_topsis_0_1,10,5,7,0.0004744449616161041,0.0017883119575687564,2.3855781852659437,2.3850677540538814,2.383649352303063,2.383138921091001,4.440892098500626e-16,-4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,5,8,0.001,0.0017319356189441672,2.3855781852659437,2.384502336108808,2.3856167822788845,2.3845409331217486,0.0,-0.0,True,False
Q_A_topsis_0_1,10,5,9,0.0002048085119671216,0.0018478651996581036,2.3855781852659437,2.38535784220097,2.3847051256262253,2.384484782561251,-4.440892098500626e-16,4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,5,11,0.001,0.001739045981812698,2.3855781852659437,2.384502336108808,2.385772107657912,2.3846962585007763,0.0,-0.0,True,False
Q_A_topsis_0_1,10,5,12,0.001,0.001716648101795986,2.3855781852659437,2.384502336108808,2.3835857852064644,2.3825099360493285,0.0,-0.0,True,False
Q_A_topsis_0_1,10,5,13,0.0009199080097523041,0.0016814300508862282,2.3855781852659437,2.384588503009009,2.3846869652649554,2.3836972830080203,-4.440892098500626e-16,4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,5,14,0.0009060109311253642,0.0017276420528597927,2.3855781852659437,2.384603454169336,2.3840422066798816,2.3830674755832746,4.440892098500626e-16,-4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,5,15,0.001,0.0017296871062525583,2.3855781852659437,2.384502336108808,2.3855656571400776,2.3844898079829417,0.0,-0.0,True,False
Q_A_topsis_0_1,10,5,16,0.001,0.0017268876029562198,2.385578185265944,2.3845023361088082,2.385775418439896,2.3846995692827595,-4.440892098500626e-16,4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,6,7,0.00046166164126896646,0.0017923139641965386,2.3855781852659437,2.3858310441888166,2.3837013222714587,2.3839541811943317,0.0,-0.0,True,False
Q_A_topsis_0_1,10,6,8,0.001,0.0017549917974487128,2.3855781852659437,2.386125900086213,2.3856167822788845,2.386164497099154,0.0,-0.0,True,False
Q_A_topsis_0_1,10,6,9,0.00020411903920150394,0.0018533355437442612,2.3855781852659437,2.3856899842888133,2.384708064717177,2.384819863740047,4.440892098500626e-16,-4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,6,11,0.001,0.0017555579098509095,2.3855781852659437,2.386125900086213,2.385772107657912,2.386319822478181,-4.440892098500626e-16,4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,6,12,0.001,0.0017346152417131854,2.3855781852659437,2.386125900086213,2.3835857852064644,2.384133500026733,-4.440892098500626e-16,4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,6,13,0.001,0.001676638235440375,2.3855781852659437,2.386125900086213,2.3846093710024086,2.385157085822678,0.0,-0.0,True,False
Q_A_topsis_0_1,10,6,14,0.001,0.0017262703102771202,2.3855781852659437,2.386125900086213,2.383882865117704,2.3844305799379732,0.0,-0.0,True,False
Q_A_topsis_0_1,10,6,15,0.001,0.0017499263949679422,2.3855781852659437,2.386125900086213,2.3855656571400776,2.386113371960347,0.0,-0.0,True,False
Q_A_topsis_0_1,10,6,16,0.001,0.0017501967142717078,2.3855781852659437,2.386125900086213,2.385775418439896,2.3863231332601647,-4.440892098500626e-16,4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,7,8,0.00048177840638842577,0.0017865288766722635,2.3855781852659437,2.3836195385392913,2.3855967804733296,2.3836381337466777,4.440892098500626e-16,-4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,7,9,0.00018698830367420378,0.001844900540238062,2.3855781852659437,2.384817993393379,2.3847810897767507,2.3840208979041857,-4.440892098500626e-16,4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,7,11,0.0004802014006030818,0.0017863831978708706,2.3855781852659437,2.383625949779767,2.3856713070701754,2.383719071583999,0.0,-0.0,True,False
Q_A_topsis_0_1,10,7,12,0.0004858792445405099,0.0017669019487033771,2.3855781852659437,2.3836028667808304,2.3846101194302216,2.3826348009451084,0.0,-0.0,True,False
Q_A_topsis_0_1,10,7,13,0.0004752983804234408,0.0017583331673213787,2.3855781852659437,2.3836458827703253,2.385117709415554,2.383185406919936,4.440892098500626e-16,-4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,7,14,0.0004457596755615443,0.0017913290251107652,2.3855781852659437,2.383765970941194,2.3848224799066915,2.383010265581942,0.0,-0.0,True,False
Q_A_topsis_0_1,10,7,15,0.00047855889122519853,0.0017882947065260976,2.3855781852659437,2.383632627321919,2.3855721898199205,2.383626631875895,-4.440892098500626e-16,4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,7,16,0.00048154822886526804,0.0017949329050338477,2.3855781852659437,2.38362047431484,2.3856731625515337,2.3837154516004295,-4.440892098500626e-16,4.440892098500626e-16,True,False
Q_A_topsis_0_1,10,8,9,0.00020371508390179877,0.001853669689783972,2.3855781852659437,2.3855860480596736,2.384709786701605,2.384717649495335,0.0,-0.0,True,False
Q_A_topsis_0_1,10,8,11,0.001,0.0017565396858798413,2.3855781852659437,2.3856167822788845,2.385772107657912,2.3858107046708525,-4.440892098500626e-16,4.440892098500626e-16,True,False
