pair,role,scale_low,scale_high,log10_scale_gap,index,target,loss_low,loss_high,delta_low_minus_high
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,93,metric/the_pile_hackernews_val_loss,5.73264217376709,4.777576446533203,0.9550657272338867
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,93,metric/the_pile_pubmed_abstracts_val_loss,5.934658050537109,4.659241676330566,1.275416374206543
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,93,metric/the_pile_uspto_backgrounds_val_loss,6.013541221618652,4.557353019714356,1.456188201904296
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,94,metric/the_pile_arxiv_val_loss,3.8842382431030273,2.5863115787506104,1.297926664352417
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,94,metric/the_pile_freelaw_val_loss,5.2467942237854,3.888901948928833,1.3578922748565674
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,94,metric/the_pile_pubmed_central_val_loss,5.633842468261719,3.692618608474731,1.9412238597869877
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,94,metric/the_pile_wikipedia_en_val_loss,4.97205114364624,3.681314706802368,1.290736436843872
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,94,metric/the_pile_dm_mathematics_val_loss,5.682507038116455,3.3364384174346924,2.3460686206817627
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,94,metric/the_pile_github_val_loss,6.322555541992188,3.4506707191467285,2.87188482284546
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,94,metric/the_pile_stackexchange_val_loss,5.97490930557251,4.124279022216797,1.850630283355713
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,94,metric/the_pile_gutenberg_pg_19_val_loss,5.806055545806885,4.6598944664001465,1.1461610794067383
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,94,metric/the_pile_pile_cc_val_loss,5.752017498016357,4.6862382888793945,1.065779209136963
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,94,metric/the_pile_ubuntu_irc_val_loss,7.828817367553711,5.50762939453125,2.321187973022461
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,94,metric/the_pile_hackernews_val_loss,5.934755802154541,4.860886573791504,1.073869228363037
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,94,metric/the_pile_pubmed_abstracts_val_loss,4.931248188018799,3.605064630508423,1.326183557510376
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,94,metric/the_pile_uspto_backgrounds_val_loss,4.608875751495361,3.3168718814849854,1.292003870010376
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,95,metric/the_pile_arxiv_val_loss,5.445598125457764,3.6856517791748047,1.759946346282959
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,95,metric/the_pile_freelaw_val_loss,5.956569671630859,4.51381778717041,1.4427518844604492
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,95,metric/the_pile_pubmed_central_val_loss,4.197303771972656,2.8530712127685547,1.3442325592041016
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,95,metric/the_pile_wikipedia_en_val_loss,4.868087768554688,3.583370923995972,1.2847168445587163
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,95,metric/the_pile_dm_mathematics_val_loss,1.86746883392334,1.5347938537597656,0.33267498016357444
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,95,metric/the_pile_github_val_loss,5.906708717346191,3.202901840209961,2.7038068771362305
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,95,metric/the_pile_stackexchange_val_loss,5.3186869621276855,3.6605045795440674,1.6581823825836182
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,95,metric/the_pile_gutenberg_pg_19_val_loss,5.957058429718018,4.812691688537598,1.14436674118042
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,95,metric/the_pile_pile_cc_val_loss,5.669552326202393,4.5971999168396,1.072352409362793
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,95,metric/the_pile_ubuntu_irc_val_loss,5.932260513305664,4.234522342681885,1.6977381706237793
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,95,metric/the_pile_hackernews_val_loss,5.913592338562012,4.893393516540527,1.0201988220214844
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,95,metric/the_pile_pubmed_abstracts_val_loss,5.256612300872803,3.9219701290130615,1.3346421718597412
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,95,metric/the_pile_uspto_backgrounds_val_loss,5.179678916931152,3.763513803482056,1.4161651134490962
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,96,metric/the_pile_arxiv_val_loss,4.910197734832764,3.229876518249512,1.6803212165832515
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,96,metric/the_pile_freelaw_val_loss,6.312012195587158,4.8120527267456055,1.4999594688415527
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,96,metric/the_pile_pubmed_central_val_loss,4.209887027740479,2.8382928371429443,1.371594190597535
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,96,metric/the_pile_wikipedia_en_val_loss,6.351716041564941,4.936298847198486,1.415417194366455
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,96,metric/the_pile_dm_mathematics_val_loss,5.072776317596436,2.937630653381348,2.1351456642150883
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,96,metric/the_pile_github_val_loss,4.557524681091309,2.1481759548187256,2.409348726272583
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,96,metric/the_pile_stackexchange_val_loss,4.126070022583008,2.6849310398101807,1.4411389827728271
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,96,metric/the_pile_gutenberg_pg_19_val_loss,5.849058151245117,4.793817043304443,1.0552411079406738
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,96,metric/the_pile_pile_cc_val_loss,5.936196804046631,4.856142520904541,1.0800542831420898
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,96,metric/the_pile_ubuntu_irc_val_loss,7.17277193069458,4.792741775512695,2.3800301551818848
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,96,metric/the_pile_hackernews_val_loss,4.939549922943115,4.001481056213379,0.9380688667297363
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,96,metric/the_pile_pubmed_abstracts_val_loss,5.311169147491455,3.9830007553100586,1.3281683921813965
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,96,metric/the_pile_uspto_backgrounds_val_loss,5.597847938537598,4.103349208831787,1.4944987297058105
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,97,metric/the_pile_arxiv_val_loss,7.142473220825195,5.074363708496094,2.0681095123291016
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,97,metric/the_pile_freelaw_val_loss,4.122744083404541,2.983182191848755,1.1395618915557861
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,97,metric/the_pile_pubmed_central_val_loss,6.536277770996094,4.561298370361328,1.9749794006347656
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,97,metric/the_pile_wikipedia_en_val_loss,5.77000617980957,4.478520393371582,1.2914857864379883
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,97,metric/the_pile_dm_mathematics_val_loss,5.753370761871338,3.707388639450073,2.045982122421265
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,97,metric/the_pile_github_val_loss,5.176507949829102,2.900599956512451,2.2759079933166504
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,97,metric/the_pile_stackexchange_val_loss,5.5800461769104,4.009698390960693,1.570347785949707
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,97,metric/the_pile_gutenberg_pg_19_val_loss,5.0217814445495605,4.149142742156982,0.8726387023925781
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,97,metric/the_pile_pile_cc_val_loss,5.268698692321777,4.266873836517334,1.0018248558044434
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,97,metric/the_pile_ubuntu_irc_val_loss,6.096690654754639,4.358345985412598,1.738344669342041
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,97,metric/the_pile_hackernews_val_loss,5.294918060302734,4.384292602539063,0.910625457763671
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,97,metric/the_pile_pubmed_abstracts_val_loss,6.005282878875732,4.715426921844482,1.28985595703125
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,97,metric/the_pile_uspto_backgrounds_val_loss,5.136019706726074,3.823704719543457,1.3123149871826172
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,98,metric/the_pile_arxiv_val_loss,5.818167686462402,3.967296600341797,1.8508710861206055
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,98,metric/the_pile_freelaw_val_loss,4.638286113739014,3.4061100482940674,1.2321760654449463
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,98,metric/the_pile_pubmed_central_val_loss,4.201443672180176,2.834388256072998,1.3670554161071777
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,98,metric/the_pile_wikipedia_en_val_loss,6.041647434234619,4.689832210540772,1.3518152236938468
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,98,metric/the_pile_dm_mathematics_val_loss,5.636472225189209,3.501763343811035,2.134708881378174
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,98,metric/the_pile_github_val_loss,4.640548706054688,2.3415677547454834,2.298980951309205
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,98,metric/the_pile_stackexchange_val_loss,5.363349437713623,3.701509952545166,1.661839485168457
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,98,metric/the_pile_gutenberg_pg_19_val_loss,5.822348594665527,4.84491491317749,0.9774336814880371
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,98,metric/the_pile_pile_cc_val_loss,5.939109802246094,4.873475551605225,1.0656342506408691
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,98,metric/the_pile_ubuntu_irc_val_loss,4.884371280670166,3.501634359359741,1.3827369213104248
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,98,metric/the_pile_hackernews_val_loss,5.389618873596191,4.415590286254883,0.9740285873413086
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,98,metric/the_pile_pubmed_abstracts_val_loss,4.6250834465026855,3.341216564178467,1.2838668823242188
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,98,metric/the_pile_uspto_backgrounds_val_loss,4.4881792068481445,3.2320141792297363,1.2561650276184082
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,99,metric/the_pile_arxiv_val_loss,5.159572601318359,3.5057573318481445,1.6538152694702148
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,99,metric/the_pile_freelaw_val_loss,4.231803894042969,3.032899618148804,1.1989042758941646
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,99,metric/the_pile_pubmed_central_val_loss,5.208954811096191,3.625990629196167,1.5829641819000244
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,99,metric/the_pile_wikipedia_en_val_loss,6.364228248596191,4.953299522399902,1.410928726196289
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,99,metric/the_pile_dm_mathematics_val_loss,5.07499361038208,3.137757539749145,1.937236070632935
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,99,metric/the_pile_github_val_loss,4.580493450164795,2.233574151992798,2.346919298171997
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,99,metric/the_pile_stackexchange_val_loss,4.242485523223877,2.806471824645996,1.4360136985778809
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,99,metric/the_pile_gutenberg_pg_19_val_loss,5.693319797515869,4.688733577728272,1.0045862197875968
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,99,metric/the_pile_pile_cc_val_loss,5.844789505004883,4.7872419357299805,1.0575475692749023
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,99,metric/the_pile_ubuntu_irc_val_loss,4.807442665100098,3.3842320442199707,1.423210620880127
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,99,metric/the_pile_hackernews_val_loss,5.527176380157471,4.470710754394531,1.0564656257629395
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,99,metric/the_pile_pubmed_abstracts_val_loss,6.16259765625,4.823118686676025,1.3394789695739746
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,99,metric/the_pile_uspto_backgrounds_val_loss,5.580568790435791,4.11753511428833,1.463033676147461
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,100,metric/the_pile_arxiv_val_loss,4.074522495269775,2.696629285812378,1.3778932094573975
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,100,metric/the_pile_freelaw_val_loss,4.380816459655762,3.14890193939209,1.2319145202636719
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,100,metric/the_pile_pubmed_central_val_loss,4.6876749992370605,3.077547788619995,1.6101272106170654
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,100,metric/the_pile_wikipedia_en_val_loss,6.301149845123291,4.862703323364258,1.4384465217590332
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,100,metric/the_pile_dm_mathematics_val_loss,5.257030487060547,3.2626490592956543,1.9943814277648926
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,100,metric/the_pile_github_val_loss,5.248055934906006,2.696732759475708,2.551323175430298
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,100,metric/the_pile_stackexchange_val_loss,4.518953323364258,3.002131223678589,1.516822099685669
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,100,metric/the_pile_gutenberg_pg_19_val_loss,5.73680305480957,4.723118305206299,1.0136847496032715
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,100,metric/the_pile_pile_cc_val_loss,5.959805965423584,4.839178562164307,1.1206274032592773
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,100,metric/the_pile_ubuntu_irc_val_loss,7.211332321166992,5.063516616821289,2.147815704345703
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,100,metric/the_pile_hackernews_val_loss,5.668274879455566,4.651920795440674,1.0163540840148926
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,100,metric/the_pile_pubmed_abstracts_val_loss,4.659868240356445,3.362498044967652,1.2973701953887935
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,100,metric/the_pile_uspto_backgrounds_val_loss,5.023404121398926,3.609306573867798,1.414097547531128
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,101,metric/the_pile_arxiv_val_loss,4.226479530334473,2.845696449279785,1.3807830810546875
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,101,metric/the_pile_freelaw_val_loss,5.384117126464844,4.080577373504639,1.303539752960205
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,101,metric/the_pile_pubmed_central_val_loss,6.009222984313965,4.024472236633301,1.984750747680664
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,101,metric/the_pile_wikipedia_en_val_loss,6.388203144073486,4.999231338500977,1.3889718055725098
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,101,metric/the_pile_dm_mathematics_val_loss,5.950034141540527,3.6319406032562256,2.3180935382843018
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,101,metric/the_pile_github_val_loss,6.905793190002441,3.982583284378052,2.923209905624389
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,101,metric/the_pile_stackexchange_val_loss,6.431166172027588,4.580526828765869,1.8506393432617188
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,101,metric/the_pile_gutenberg_pg_19_val_loss,5.067602634429932,4.169412612915039,0.8981900215148926
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,101,metric/the_pile_pile_cc_val_loss,5.96929407119751,4.946279048919678,1.023015022277832
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,101,metric/the_pile_ubuntu_irc_val_loss,7.712268352508545,5.660587787628174,2.051680564880371
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,101,metric/the_pile_hackernews_val_loss,5.139980316162109,4.238821506500244,0.9011588096618652
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,101,metric/the_pile_pubmed_abstracts_val_loss,5.546153545379639,4.210878372192383,1.3352751731872559
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,101,metric/the_pile_uspto_backgrounds_val_loss,4.11890172958374,2.947282075881958,1.1716196537017822
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,102,metric/the_pile_arxiv_val_loss,4.457885265350342,2.991284132003784,1.4666011333465576
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,102,metric/the_pile_freelaw_val_loss,4.922618389129639,3.626936912536621,1.2956814765930176
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,102,metric/the_pile_pubmed_central_val_loss,3.933091640472412,2.6424272060394287,1.2906644344329834
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,102,metric/the_pile_wikipedia_en_val_loss,6.3181915283203125,4.905739784240723,1.4124517440795898
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,102,metric/the_pile_dm_mathematics_val_loss,2.6789140701293945,1.9225330352783203,0.7563810348510742
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,102,metric/the_pile_github_val_loss,5.550501346588135,2.9422619342803955,2.6082394123077393
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,102,metric/the_pile_stackexchange_val_loss,5.9818115234375,4.218915939331055,1.7628955841064453
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,102,metric/the_pile_gutenberg_pg_19_val_loss,5.035756587982178,4.109843254089356,0.9259133338928214
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,102,metric/the_pile_pile_cc_val_loss,6.077685356140137,5.000565528869629,1.0771198272705078
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,102,metric/the_pile_ubuntu_irc_val_loss,7.922704219818115,5.611428260803223,2.3112759590148926
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,102,metric/the_pile_hackernews_val_loss,6.00526237487793,4.9430766105651855,1.0621857643127441
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,102,metric/the_pile_pubmed_abstracts_val_loss,5.006394386291504,3.6749789714813232,1.3314154148101807
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,102,metric/the_pile_uspto_backgrounds_val_loss,5.120299339294434,3.682633638381958,1.4376657009124756
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,103,metric/the_pile_arxiv_val_loss,4.160738468170166,2.7878527641296387,1.3728857040405273
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,103,metric/the_pile_freelaw_val_loss,5.81374979019165,4.387335300445557,1.4264144897460938
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,103,metric/the_pile_pubmed_central_val_loss,5.522393226623535,3.559479236602783,1.962913990020752
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,103,metric/the_pile_wikipedia_en_val_loss,6.52901029586792,5.008052349090576,1.5209579467773438
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,103,metric/the_pile_dm_mathematics_val_loss,2.0661394596099854,1.6731007099151611,0.3930387496948242
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,103,metric/the_pile_github_val_loss,5.84902811050415,3.267951011657715,2.5810770988464355
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,103,metric/the_pile_stackexchange_val_loss,6.163114547729492,4.392778396606445,1.7703361511230469
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,103,metric/the_pile_gutenberg_pg_19_val_loss,4.860396862030029,3.9602415561676025,0.9001553058624268
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,103,metric/the_pile_pile_cc_val_loss,6.212225437164307,5.0358734130859375,1.1763520240783691
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,103,metric/the_pile_ubuntu_irc_val_loss,7.227148056030273,5.22542142868042,2.0017266273498535
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,103,metric/the_pile_hackernews_val_loss,6.007335186004639,5.020312309265137,0.987022876739502
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,103,metric/the_pile_pubmed_abstracts_val_loss,4.794990539550781,3.473224401473999,1.3217661380767822
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,103,metric/the_pile_uspto_backgrounds_val_loss,4.359628200531006,3.121802806854248,1.2378253936767578
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,104,metric/the_pile_arxiv_val_loss,3.7973055839538574,2.54643177986145,1.2508738040924072
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,104,metric/the_pile_freelaw_val_loss,4.442276954650879,3.215895414352417,1.226381540298462
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,104,metric/the_pile_pubmed_central_val_loss,5.406065464019775,3.622714042663574,1.7833514213562012
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,104,metric/the_pile_wikipedia_en_val_loss,5.570090293884277,4.229249954223633,1.3408403396606445
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,104,metric/the_pile_dm_mathematics_val_loss,2.5170094966888428,1.8727504014968872,0.6442590951919556
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,104,metric/the_pile_github_val_loss,4.861111164093018,2.437107801437378,2.4240033626556396
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,104,metric/the_pile_stackexchange_val_loss,5.220707893371582,3.544307231903076,1.6764006614685059
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,104,metric/the_pile_gutenberg_pg_19_val_loss,5.221468925476074,4.281793594360352,0.9396753311157227
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,104,metric/the_pile_pile_cc_val_loss,5.537351131439209,4.464935779571533,1.0724153518676758
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,104,metric/the_pile_ubuntu_irc_val_loss,6.017807960510254,4.238381862640381,1.779426097869873
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,104,metric/the_pile_hackernews_val_loss,5.069978713989258,4.134045600891113,0.9359331130981445
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,104,metric/the_pile_pubmed_abstracts_val_loss,6.140456199645996,4.7426276206970215,1.3978285789489746
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,104,metric/the_pile_uspto_backgrounds_val_loss,5.621330261230469,4.162765502929688,1.4585647583007804
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,105,metric/the_pile_arxiv_val_loss,4.683950424194336,3.1442675590515137,1.5396828651428223
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,105,metric/the_pile_freelaw_val_loss,4.5112738609313965,3.2580373287200928,1.2532365322113037
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,105,metric/the_pile_pubmed_central_val_loss,5.995569705963135,3.964314222335816,2.031255483627319
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,105,metric/the_pile_wikipedia_en_val_loss,4.938888549804688,3.650546073913574,1.2883424758911142
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,105,metric/the_pile_dm_mathematics_val_loss,5.473531246185303,3.3622286319732666,2.111302614212036
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,105,metric/the_pile_github_val_loss,5.199122428894043,2.6899282932281494,2.5091941356658936
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,105,metric/the_pile_stackexchange_val_loss,4.860823154449463,3.278310537338257,1.582512617111206
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,105,metric/the_pile_gutenberg_pg_19_val_loss,5.321455955505371,4.350615978240967,0.9708399772644043
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,105,metric/the_pile_pile_cc_val_loss,5.368151664733887,4.271882057189941,1.0962696075439453
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,105,metric/the_pile_ubuntu_irc_val_loss,7.489512920379639,5.1982951164245605,2.291217803955078
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,105,metric/the_pile_hackernews_val_loss,5.423144340515137,4.416743755340576,1.0064005851745605
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,105,metric/the_pile_pubmed_abstracts_val_loss,5.6737961769104,4.300578594207764,1.3732175827026367
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,105,metric/the_pile_uspto_backgrounds_val_loss,4.376849174499512,3.1469147205352783,1.2299344539642334
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,106,metric/the_pile_arxiv_val_loss,5.081550598144531,3.429748058319092,1.6518025398254395
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,106,metric/the_pile_freelaw_val_loss,5.805113792419434,4.332162380218506,1.4729514122009277
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,106,metric/the_pile_pubmed_central_val_loss,6.522989273071289,4.388047218322754,2.134942054748535
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,106,metric/the_pile_wikipedia_en_val_loss,5.588381767272949,4.27225399017334,1.3161277770996094
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,106,metric/the_pile_dm_mathematics_val_loss,4.90165901184082,2.9352941513061523,1.966364860534668
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,106,metric/the_pile_github_val_loss,4.360226631164551,2.058640718460083,2.3015859127044678
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,106,metric/the_pile_stackexchange_val_loss,4.000739097595215,2.620208740234375,1.3805303573608398
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,106,metric/the_pile_gutenberg_pg_19_val_loss,5.553884029388428,4.609456062316895,0.9444279670715323
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,106,metric/the_pile_pile_cc_val_loss,5.610994815826416,4.543624877929688,1.0673699378967276
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,106,metric/the_pile_ubuntu_irc_val_loss,6.932168960571289,4.798689365386963,2.133479595184326
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,106,metric/the_pile_hackernews_val_loss,4.854262351989746,3.930553913116455,0.923708438873291
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,106,metric/the_pile_pubmed_abstracts_val_loss,6.537801265716553,5.091071128845215,1.446730136871338
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,106,metric/the_pile_uspto_backgrounds_val_loss,5.756237506866455,4.292304992675781,1.4639325141906738
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,107,metric/the_pile_arxiv_val_loss,4.54608154296875,3.0955724716186523,1.4505090713500977
A6_A8_1m_vs_60m,validation,1M,60M,1.7781512503836439,107,metric/the_pile_freelaw_val_loss,5.429609775543213,4.055495738983154,1.3741140365600586
