mapping_id,grid,N_params_B,D_tokens_B,Q_A_baseline_p05,Q_A_upper_p95,q_baseline,q_upper,delta_q,L_at_baseline_q,L_at_upper_q,delta_L_upper_minus_baseline,relative_loss_reduction,G_times_delta_q,base_L_at_Q1,epsilon_q_at_baseline,epsilon_q_at_upper
M2_minmax_observed,cell_36,6.9,50.0,42.88931989600419,68.9340289627691,0.39481125518142657,0.7388871827037635,0.34407592752233696,2.4591508075906585,2.334510185398568,-0.1246406221920906,0.05068441585906912,0.12464062219209056,2.2399227370859576,-0.0581580292104492,-0.11465359558804004
M2_minmax_observed,cell_37,6.9,150.0,42.88931989600419,68.9340289627691,0.39481125518142657,0.7388871827037635,0.34407592752233696,2.3428313173086157,2.218190695116525,-0.1246406221920906,0.05320085200810553,0.12464062219209056,2.1236032468039148,-0.061045523612452905,-0.12066590455100037
M2_minmax_observed,cell_38,6.9,300.0,42.88931989600419,68.9340289627691,0.39481125518142657,0.7388871827037635,0.34407592752233696,2.2860047340816214,2.161364111889531,-0.1246406221920906,0.05452334386444903,0.12464062219209056,2.0667766635769205,-0.06256302201325659,-0.12383845240164149
M2_minmax_observed,cell_39,6.9,600.0,42.88931989600419,68.9340289627691,0.39481125518142657,0.7388871827037635,0.34407592752233696,2.23929371046021,2.1146530882681196,-0.1246406221920906,0.055660685157051144,0.12464062219209056,2.0200656399555093,-0.0638680686828547,-0.12657394642071468
M2_minmax_observed,cell_40,11.97,10.0,42.88931989600419,68.9340289627691,0.39481125518142657,0.7388871827037635,0.34407592752233696,2.665312845676263,2.5406722234841723,-0.1246406221920906,0.04676397459093244,0.12464062219209056,2.446084775171562,-0.0536595036986997,-0.1053500661040762
M2_minmax_observed,cell_41,11.97,50.0,42.88931989600419,68.9340289627691,0.39481125518142657,0.7388871827037635,0.34407592752233696,2.414251262405644,2.2896106402135534,-0.1246406221920906,0.05162702993386627,0.12464062219209056,2.195023191900943,-0.0592396353800589,-0.11690196664524714
M2_minmax_observed,cell_42,11.97,150.0,42.88931989600419,68.9340289627691,0.39481125518142657,0.7388871827037635,0.34407592752233696,2.297931772123601,2.17329114993151,-0.1246406221920906,0.05424034938900982,0.12464062219209056,2.0787037016189,-0.062238298906754724,-0.12315882605111741
M2_minmax_observed,cell_43,11.97,300.0,42.88931989600419,68.9340289627691,0.39481125518142657,0.7388871827037635,0.34407592752233696,2.241105188896607,2.1164645667045163,-0.1246406221920906,0.05561569479630565,0.12464062219209056,2.021877118391906,-0.06381644431922978,-0.12646561199444656
M2_minmax_observed,cell_44,11.97,600.0,42.88931989600419,68.9340289627691,0.39481125518142657,0.7388871827037635,0.34407592752233696,2.1943941652751953,2.0697535430831047,-0.1246406221920906,0.05679955960713176,0.12464062219209056,1.9751660947704943,-0.06517487457993738,-0.1293197383752954
M3_robust_quantile_p05_p95,cell,1.0,150.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,2.6746986873935064,2.348675995888594,-0.3260226915049125,0.1218913715558075,0.3260226915049126,2.348675995888594,-0.013543485728423057,-0.1542347414626709
M3_robust_quantile_p05_p95,cell_00,0.07,10.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,3.6364284200080546,3.310405728503142,-0.3260226915049125,0.08965464292136138,0.3260226915049126,3.310405728503142,-0.009961626991262377,-0.10942689951459664
M3_robust_quantile_p05_p95,cell_01,0.07,50.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,3.3853668367374357,3.059344145232523,-0.3260226915049125,0.0963035048275917,0.3260226915049126,3.059344145232523,-0.01070038942528797,-0.11840689304927023
M3_robust_quantile_p05_p95,cell_02,0.07,150.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,3.2690473464553924,2.94302465495048,-0.3260226915049125,0.09973018343047764,0.3260226915049126,2.94302465495048,-0.011081131492275296,-0.12308678229933269
M3_robust_quantile_p05_p95,cell_03,0.07,300.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,3.2122207632283986,2.886198071723486,-0.3260226915049125,0.10149448482402805,0.3260226915049126,2.886198071723486,-0.011277164980447563,-0.1255102477388682
M3_robust_quantile_p05_p95,cell_04,0.07,600.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,3.165509739606987,2.8394870481020744,-0.3260226915049125,0.1029921618707102,0.3260226915049126,2.8394870481020744,-0.011443573541190024,-0.12757495592296722
M3_robust_quantile_p05_p95,cell_05,0.16,10.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,3.4027024739908445,3.076679782485932,-0.3260226915049125,0.09581287050423136,0.3260226915049126,3.076679782485932,-0.010645874500470155,-0.11773972613840412
M3_robust_quantile_p05_p95,cell_06,0.16,50.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,3.1516408907202256,2.825618199215313,-0.3260226915049125,0.10344538061581263,0.3260226915049126,2.825618199215313,-0.011493931179534738,-0.12820112607784595
M3_robust_quantile_p05_p95,cell_07,0.16,150.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,3.0353214004381823,2.70929870893327,-0.3260226915049125,0.10740961120553741,0.3260226915049126,2.70929870893327,-0.011934401245059715,-0.13370524033065584
M3_robust_quantile_p05_p95,cell_08,0.16,300.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,2.9784948172111885,2.652472125706276,-0.3260226915049125,0.10945887487229965,0.3260226915049126,2.652472125706276,-0.012162097208033296,-0.13656974242811412
M3_robust_quantile_p05_p95,cell_09,0.16,600.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,2.931783793589777,2.6057611020848643,-0.3260226915049125,0.1112028425212485,0.3260226915049126,2.6057611020848643,-0.012355871391249836,-0.13901789949801038
M3_robust_quantile_p05_p95,cell_10,0.41,10.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,3.1946735422248413,2.868650850719929,-0.3260226915049125,0.10205195842260084,0.3260226915049126,2.868650850719929,-0.011339106491400096,-0.1262779800875897
M3_robust_quantile_p05_p95,cell_11,0.41,50.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,2.9436119589542225,2.61758926744931,-0.3260226915049125,0.11075600182733956,0.3260226915049126,2.61758926744931,-0.012306222425259954,-0.13838971587717722
M3_robust_quantile_p05_p95,cell_12,0.41,150.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,2.827292468672179,2.5012697771672667,-0.3260226915049125,0.11531268700263862,0.3260226915049126,2.5012697771672667,-0.012812520778070961,-0.14482541559979595
M3_robust_quantile_p05_p95,cell_13,0.41,300.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,2.7704658854451854,2.444443193940273,-0.3260226915049125,0.11767793035015986,0.3260226915049126,2.444443193940273,-0.013075325594462209,-0.14819220831290444
M3_robust_quantile_p05_p95,cell_14,0.41,600.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,2.7237548618237737,2.397732170318861,-0.3260226915049125,0.11969604756817726,0.3260226915049126,2.397732170318861,-0.013299560840908586,-0.15107919036565504
M3_robust_quantile_p05_p95,cell_15,0.7,10.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,3.098610654254057,2.7725879627491445,-0.3260226915049125,0.1052157653486793,0.3260226915049126,2.7725879627491445,-0.011690640594297702,-0.13065318030388978
M3_robust_quantile_p05_p95,cell_16,0.7,50.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,2.847549070983438,2.5215263794785256,-0.3260226915049125,0.11449238744543085,0.3260226915049126,2.5215263794785256,-0.012721376382825653,-0.14366196521028443
M3_robust_quantile_p05_p95,cell_17,0.7,150.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,2.731229580701395,2.4052068891964824,-0.3260226915049125,0.11936846825640635,0.3260226915049126,2.4052068891964824,-0.013263163139600707,-0.1506096779585044
M3_robust_quantile_p05_p95,cell_18,0.7,300.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,2.674402997474401,2.3483803059694885,-0.3260226915049125,0.1219048482269857,0.3260226915049126,2.3483803059694885,-0.013544983136331746,-0.1542541615106548
M3_robust_quantile_p05_p95,cell_19,0.7,600.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,2.6276919738529894,2.301669282348077,-0.3260226915049125,0.12407188313889958,0.3260226915049126,2.301669282348077,-0.013785764793211067,-0.15738465894453227
M3_robust_quantile_p05_p95,cell_20,1.0,10.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,3.0420797609461685,2.716057069441256,-0.3260226915049125,0.10717098732595712,0.3260226915049126,2.716057069441256,-0.011907887480661903,-0.13337254179271701
M3_robust_quantile_p05_p95,cell_21,1.0,50.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,2.7910181776755496,2.464995486170637,-0.3260226915049125,0.11681138235238393,0.3260226915049126,2.464995486170637,-0.012979042483598218,-0.1469566321876754
M3_robust_quantile_p05_p95,cell_22,1.0,150.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,2.6746986873935064,2.348675995888594,-0.3260226915049125,0.1218913715558075,0.3260226915049126,2.348675995888594,-0.013543485728423057,-0.1542347414626709
M3_robust_quantile_p05_p95,cell_23,1.0,300.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,2.6178721041665125,2.2918494126616,-0.3260226915049125,0.12453728774069074,0.3260226915049126,2.2918494126616,-0.013837476415632306,-0.15805900379151375
M3_robust_quantile_p05_p95,cell_24,1.0,600.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,2.571161080545101,2.2451383890401884,-0.3260226915049125,0.12679979250300172,0.3260226915049126,2.2451383890401884,-0.01408886583366686,-0.1613474860943078
M3_robust_quantile_p05_p95,cell_25,2.8,10.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,2.907183494837604,2.5811608033326916,-0.3260226915049125,0.1121438299590801,0.3260226915049126,2.5811608033326916,-0.012460425551008902,-0.14034283898071714
M3_robust_quantile_p05_p95,cell_26,2.8,50.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,2.6561219115669847,2.3300992200620723,-0.3260226915049125,0.12274387334599966,0.3260226915049126,2.3300992200620723,-0.01363820814955552,-0.15546438189692557
M3_robust_quantile_p05_p95,cell_27,2.8,150.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,2.539802421284942,2.2137797297800295,-0.3260226915049125,0.12836537550033927,0.3260226915049126,2.2137797297800295,-0.014262819500037702,-0.16363300744534906
M3_robust_quantile_p05_p95,cell_28,2.8,300.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,2.4829758380579476,2.156953146553035,-0.3260226915049125,0.13130320742867566,0.3260226915049126,2.156953146553035,-0.014589245269852854,-0.16794404439630764
M3_robust_quantile_p05_p95,cell_29,2.8,600.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,2.4362648144365364,2.110242122931624,-0.3260226915049125,0.1338207117604806,0.3260226915049126,2.110242122931624,-0.014868967973386736,-0.17166155061970392
M3_robust_quantile_p05_p95,cell_30,4.0,10.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,2.8687881435626372,2.5427654520577248,-0.3260226915049125,0.11364474307260539,0.3260226915049126,2.5427654520577248,-0.012627193674733934,-0.14246199338295668
M3_robust_quantile_p05_p95,cell_31,4.0,50.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,2.617726560292018,2.2917038687871054,-0.3260226915049125,0.1245442119319534,0.3260226915049126,2.2917038687871054,-0.013838245770217047,-0.15806904196447488
M3_robust_quantile_p05_p95,cell_32,4.0,150.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,2.501407070009975,2.1753843785050626,-0.3260226915049125,0.13033572000882382,0.3260226915049126,2.1753843785050626,-0.014481746667647094,-0.16652111626102467
M3_robust_quantile_p05_p95,cell_33,4.0,300.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,2.444580486782981,2.1185577952780683,-0.3260226915049125,0.13336549697079184,0.3260226915049126,2.1185577952780683,-0.014818388552310208,-0.17098775205134875
M3_robust_quantile_p05_p95,cell_34,4.0,600.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,2.3978694631615696,2.071846771656657,-0.3260226915049125,0.13596348613366738,0.3260226915049126,2.071846771656657,-0.015107054014851932,-0.17484277310517704
M3_robust_quantile_p05_p95,cell_35,6.9,10.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,2.8170070118614894,2.490984320356577,-0.3260226915049125,0.11573371671853787,0.3260226915049126,2.490984320356577,-0.012859301857615323,-0.14542341035434692
M3_robust_quantile_p05_p95,cell_36,6.9,50.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,2.56594542859087,2.2399227370859576,-0.3260226915049125,0.12705753126010674,0.3260226915049126,2.2399227370859576,-0.014117503473345196,-0.16172318312939965
M3_robust_quantile_p05_p95,cell_37,6.9,150.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,2.4496259383088272,2.1236032468039148,-0.3260226915049125,0.1330908063987892,0.3260226915049126,2.1236032468039148,-0.014787867377643248,-0.1705815036545322
M3_robust_quantile_p05_p95,cell_38,6.9,300.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,2.392799355081833,2.0667766635769205,-0.3260226915049125,0.1362515794784484,0.3260226915049126,2.0667766635769205,-0.015139064386494271,-0.17527168822320915
M3_robust_quantile_p05_p95,cell_39,6.9,600.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,2.3460883314604217,2.0200656399555093,-0.3260226915049125,0.1389643719433044,0.3260226915049126,2.0200656399555093,-0.01544048577147827,-0.17932458621168207
M3_robust_quantile_p05_p95,cell_40,11.97,10.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,2.7721074666764745,2.446084775171562,-0.3260226915049125,0.1176082440612544,0.3260226915049126,2.446084775171562,-0.013067582673472715,-0.1480927556895698
M3_robust_quantile_p05_p95,cell_41,11.97,50.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,2.5210458834058556,2.195023191900943,-0.3260226915049125,0.12932041167948352,0.3260226915049126,2.195023191900943,-0.014368934631053728,-0.16503125631749857
M3_robust_quantile_p05_p95,cell_42,11.97,150.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,2.4047263931238123,2.0787037016189,-0.3260226915049125,0.13557579458401467,0.3260226915049126,2.0787037016189,-0.015063977176001633,-0.17426602681437436
M3_robust_quantile_p05_p95,cell_43,11.97,300.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,2.3478998098968185,2.021877118391906,-0.3260226915049125,0.13885715656633577,0.3260226915049126,2.021877118391906,-0.015428572951815087,-0.17916392233251585
M3_robust_quantile_p05_p95,cell_44,11.97,600.0,42.88931989600419,68.9340289627691,0.1,1.0000000000000002,0.9000000000000002,2.301188786275407,1.9751660947704943,-0.3260226915049125,0.14167576925863484,0.3260226915049126,1.9751660947704943,-0.015741752139848318,-0.1834009990170219
M4_rank_quantile_isotonic,cell,1.0,150.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,2.6746986873935064,2.348675995888594,-0.3260226915049125,0.1218913715558075,0.32602269150491253,2.348675995888594,-0.013543485728423057,-0.15423474146267088
M4_rank_quantile_isotonic,cell_00,0.07,10.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,3.6364284200080546,3.310405728503142,-0.3260226915049125,0.08965464292136138,0.32602269150491253,3.310405728503142,-0.009961626991262377,-0.10942689951459662
M4_rank_quantile_isotonic,cell_01,0.07,50.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,3.3853668367374357,3.059344145232523,-0.3260226915049125,0.0963035048275917,0.32602269150491253,3.059344145232523,-0.01070038942528797,-0.11840689304927021
M4_rank_quantile_isotonic,cell_02,0.07,150.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,3.2690473464553924,2.94302465495048,-0.3260226915049125,0.09973018343047764,0.32602269150491253,2.94302465495048,-0.011081131492275296,-0.12308678229933266
M4_rank_quantile_isotonic,cell_03,0.07,300.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,3.2122207632283986,2.886198071723486,-0.3260226915049125,0.10149448482402805,0.32602269150491253,2.886198071723486,-0.011277164980447563,-0.12551024773886818
M4_rank_quantile_isotonic,cell_04,0.07,600.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,3.165509739606987,2.8394870481020744,-0.3260226915049125,0.1029921618707102,0.32602269150491253,2.8394870481020744,-0.011443573541190024,-0.1275749559229672
M4_rank_quantile_isotonic,cell_05,0.16,10.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,3.4027024739908445,3.076679782485932,-0.3260226915049125,0.09581287050423136,0.32602269150491253,3.076679782485932,-0.010645874500470155,-0.11773972613840411
M4_rank_quantile_isotonic,cell_06,0.16,50.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,3.1516408907202256,2.825618199215313,-0.3260226915049125,0.10344538061581263,0.32602269150491253,2.825618199215313,-0.011493931179534738,-0.12820112607784595
M4_rank_quantile_isotonic,cell_07,0.16,150.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,3.0353214004381823,2.70929870893327,-0.3260226915049125,0.10740961120553741,0.32602269150491253,2.70929870893327,-0.011934401245059715,-0.1337052403306558
M4_rank_quantile_isotonic,cell_08,0.16,300.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,2.9784948172111885,2.652472125706276,-0.3260226915049125,0.10945887487229965,0.32602269150491253,2.652472125706276,-0.012162097208033296,-0.1365697424281141
M4_rank_quantile_isotonic,cell_09,0.16,600.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,2.931783793589777,2.6057611020848643,-0.3260226915049125,0.1112028425212485,0.32602269150491253,2.6057611020848643,-0.012355871391249836,-0.13901789949801036
M4_rank_quantile_isotonic,cell_10,0.41,10.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,3.1946735422248413,2.868650850719929,-0.3260226915049125,0.10205195842260084,0.32602269150491253,2.868650850719929,-0.011339106491400096,-0.12627798008758967
M4_rank_quantile_isotonic,cell_11,0.41,50.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,2.9436119589542225,2.61758926744931,-0.3260226915049125,0.11075600182733956,0.32602269150491253,2.61758926744931,-0.012306222425259954,-0.1383897158771772
M4_rank_quantile_isotonic,cell_12,0.41,150.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,2.827292468672179,2.5012697771672667,-0.3260226915049125,0.11531268700263862,0.32602269150491253,2.5012697771672667,-0.012812520778070961,-0.14482541559979592
M4_rank_quantile_isotonic,cell_13,0.41,300.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,2.7704658854451854,2.444443193940273,-0.3260226915049125,0.11767793035015986,0.32602269150491253,2.444443193940273,-0.013075325594462209,-0.14819220831290442
M4_rank_quantile_isotonic,cell_14,0.41,600.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,2.7237548618237737,2.397732170318861,-0.3260226915049125,0.11969604756817726,0.32602269150491253,2.397732170318861,-0.013299560840908586,-0.151079190365655
M4_rank_quantile_isotonic,cell_15,0.7,10.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,3.098610654254057,2.7725879627491445,-0.3260226915049125,0.1052157653486793,0.32602269150491253,2.7725879627491445,-0.011690640594297702,-0.13065318030388975
M4_rank_quantile_isotonic,cell_16,0.7,50.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,2.847549070983438,2.5215263794785256,-0.3260226915049125,0.11449238744543085,0.32602269150491253,2.5215263794785256,-0.012721376382825653,-0.1436619652102844
M4_rank_quantile_isotonic,cell_17,0.7,150.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,2.731229580701395,2.4052068891964824,-0.3260226915049125,0.11936846825640635,0.32602269150491253,2.4052068891964824,-0.013263163139600707,-0.15060967795850438
M4_rank_quantile_isotonic,cell_18,0.7,300.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,2.674402997474401,2.3483803059694885,-0.3260226915049125,0.1219048482269857,0.32602269150491253,2.3483803059694885,-0.013544983136331746,-0.15425416151065477
M4_rank_quantile_isotonic,cell_19,0.7,600.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,2.6276919738529894,2.301669282348077,-0.3260226915049125,0.12407188313889958,0.32602269150491253,2.301669282348077,-0.013785764793211067,-0.15738465894453224
M4_rank_quantile_isotonic,cell_20,1.0,10.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,3.0420797609461685,2.716057069441256,-0.3260226915049125,0.10717098732595712,0.32602269150491253,2.716057069441256,-0.011907887480661903,-0.133372541792717
M4_rank_quantile_isotonic,cell_21,1.0,50.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,2.7910181776755496,2.464995486170637,-0.3260226915049125,0.11681138235238393,0.32602269150491253,2.464995486170637,-0.012979042483598218,-0.14695663218767538
M4_rank_quantile_isotonic,cell_22,1.0,150.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,2.6746986873935064,2.348675995888594,-0.3260226915049125,0.1218913715558075,0.32602269150491253,2.348675995888594,-0.013543485728423057,-0.15423474146267088
M4_rank_quantile_isotonic,cell_23,1.0,300.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,2.6178721041665125,2.2918494126616,-0.3260226915049125,0.12453728774069074,0.32602269150491253,2.2918494126616,-0.013837476415632306,-0.15805900379151375
M4_rank_quantile_isotonic,cell_24,1.0,600.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,2.571161080545101,2.2451383890401884,-0.3260226915049125,0.12679979250300172,0.32602269150491253,2.2451383890401884,-0.01408886583366686,-0.16134748609430777
M4_rank_quantile_isotonic,cell_25,2.8,10.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,2.907183494837604,2.5811608033326916,-0.3260226915049125,0.1121438299590801,0.32602269150491253,2.5811608033326916,-0.012460425551008902,-0.14034283898071712
M4_rank_quantile_isotonic,cell_26,2.8,50.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,2.6561219115669847,2.3300992200620723,-0.3260226915049125,0.12274387334599966,0.32602269150491253,2.3300992200620723,-0.01363820814955552,-0.15546438189692555
M4_rank_quantile_isotonic,cell_27,2.8,150.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,2.539802421284942,2.2137797297800295,-0.3260226915049125,0.12836537550033927,0.32602269150491253,2.2137797297800295,-0.014262819500037702,-0.16363300744534906
M4_rank_quantile_isotonic,cell_28,2.8,300.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,2.4829758380579476,2.156953146553035,-0.3260226915049125,0.13130320742867566,0.32602269150491253,2.156953146553035,-0.014589245269852854,-0.1679440443963076
M4_rank_quantile_isotonic,cell_29,2.8,600.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,2.4362648144365364,2.110242122931624,-0.3260226915049125,0.1338207117604806,0.32602269150491253,2.110242122931624,-0.014868967973386736,-0.1716615506197039
M4_rank_quantile_isotonic,cell_30,4.0,10.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,2.8687881435626372,2.5427654520577248,-0.3260226915049125,0.11364474307260539,0.32602269150491253,2.5427654520577248,-0.012627193674733934,-0.14246199338295665
M4_rank_quantile_isotonic,cell_31,4.0,50.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,2.617726560292018,2.2917038687871054,-0.3260226915049125,0.1245442119319534,0.32602269150491253,2.2917038687871054,-0.013838245770217047,-0.15806904196447485
M4_rank_quantile_isotonic,cell_32,4.0,150.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,2.501407070009975,2.1753843785050626,-0.3260226915049125,0.13033572000882382,0.32602269150491253,2.1753843785050626,-0.014481746667647094,-0.16652111626102464
M4_rank_quantile_isotonic,cell_33,4.0,300.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,2.444580486782981,2.1185577952780683,-0.3260226915049125,0.13336549697079184,0.32602269150491253,2.1185577952780683,-0.014818388552310208,-0.17098775205134872
M4_rank_quantile_isotonic,cell_34,4.0,600.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,2.3978694631615696,2.071846771656657,-0.3260226915049125,0.13596348613366738,0.32602269150491253,2.071846771656657,-0.015107054014851932,-0.174842773105177
M4_rank_quantile_isotonic,cell_35,6.9,10.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,2.8170070118614894,2.490984320356577,-0.3260226915049125,0.11573371671853787,0.32602269150491253,2.490984320356577,-0.012859301857615323,-0.1454234103543469
M4_rank_quantile_isotonic,cell_36,6.9,50.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,2.56594542859087,2.2399227370859576,-0.3260226915049125,0.12705753126010674,0.32602269150491253,2.2399227370859576,-0.014117503473345196,-0.16172318312939962
M4_rank_quantile_isotonic,cell_37,6.9,150.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,2.4496259383088272,2.1236032468039148,-0.3260226915049125,0.1330908063987892,0.32602269150491253,2.1236032468039148,-0.014787867377643248,-0.17058150365453217
M4_rank_quantile_isotonic,cell_38,6.9,300.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,2.392799355081833,2.0667766635769205,-0.3260226915049125,0.1362515794784484,0.32602269150491253,2.0667766635769205,-0.015139064386494271,-0.17527168822320913
M4_rank_quantile_isotonic,cell_39,6.9,600.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,2.3460883314604217,2.0200656399555093,-0.3260226915049125,0.1389643719433044,0.32602269150491253,2.0200656399555093,-0.01544048577147827,-0.17932458621168204
M4_rank_quantile_isotonic,cell_40,11.97,10.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,2.7721074666764745,2.446084775171562,-0.3260226915049125,0.1176082440612544,0.32602269150491253,2.446084775171562,-0.013067582673472715,-0.14809275568956978
M4_rank_quantile_isotonic,cell_41,11.97,50.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,2.5210458834058556,2.195023191900943,-0.3260226915049125,0.12932041167948352,0.32602269150491253,2.195023191900943,-0.014368934631053728,-0.16503125631749857
M4_rank_quantile_isotonic,cell_42,11.97,150.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,2.4047263931238123,2.0787037016189,-0.3260226915049125,0.13557579458401467,0.32602269150491253,2.0787037016189,-0.015063977176001633,-0.17426602681437434
M4_rank_quantile_isotonic,cell_43,11.97,300.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,2.3478998098968185,2.021877118391906,-0.3260226915049125,0.13885715656633577,0.32602269150491253,2.021877118391906,-0.015428572951815087,-0.17916392233251582
M4_rank_quantile_isotonic,cell_44,11.97,600.0,42.88931989600419,68.9340289627691,0.1,1.0,0.9,2.301188786275407,1.9751660947704943,-0.3260226915049125,0.14167576925863484,0.32602269150491253,1.9751660947704943,-0.015741752139848318,-0.18340099901702187
