mapping_scenario,cost_family,Lctx,budget_flops,candidate_count,Q_A_min_0_100,Q_A_median_0_100,Q_A_max_0_100,Q_B_min,Q_B_median,Q_B_max,N_B_min,N_B_median,N_B_max,D_B_min,D_B_median,D_B_max,loss_min,loss_median,loss_max,quality_cost_share_min,quality_cost_share_median,quality_cost_share_max,budget_active_rate
M2_interval_high,exponential,32768,1e+22,6,62.4542230821855,63.53652213457976,63.84656172189968,0.8659729577625322,0.943070142449541,0.9651557012154008,5.947444746528295,6.048648533853779,6.086204360651504,125.5355022455313,126.93041937884877,130.8064761416602,2.163941754502603,2.1714600129346238,2.198094992876262,0.02337474973354075,0.03619615583463624,0.04086137241535337,1.0
M2_interval_high,exponential,32768,1e+24,6,62.4542230821855,63.53652213457976,63.84656172189968,0.8659729577625322,0.943070142449541,0.9651557012154008,11.965825000000002,11.965825000000002,11.965825000000002,299.89299999999986,299.89299999999986,299.89299999999986,2.0345521554191395,2.0425525924327346,2.0704808498317453,0.011756304937152314,0.01863293149669422,0.02120924983082904,0.0
M2_interval_high,exponential,131072,1e+19,6,62.4542230821855,63.53652213457976,63.84656172189968,0.8659729577625322,0.943070142449541,0.9651557012154008,0.16170004365025564,0.18342688995303114,0.1908673970403007,1.063417527644758,1.1421634431316565,1.4293796841425237,3.6262200630719392,3.645383764328421,3.653509823400571,0.2554261331437875,0.3253509274280802,0.3461387324925186,1.0
M2_interval_high,exponential,131072,1e+22,6,62.4542230821855,63.53652213457976,63.84656172189968,0.8659729577625322,0.943070142449541,0.9651557012154008,3.6605795840774693,3.700983515744646,3.716071991926388,81.32329589818039,81.91593520756103,83.53496805230152,2.255965952915362,2.263613760005234,2.2906007980638465,0.014927464066125575,0.02336113596428903,0.02647045194624373,1.0
M2_interval_high,exponential,131072,1e+24,6,62.4542230821855,63.53652213457976,63.84656172189968,0.8659729577625322,0.943070142449541,0.9651557012154008,11.965825000000002,11.965825000000002,11.965825000000002,299.89299999999986,299.89299999999986,299.89299999999986,2.0345521554191395,2.0425525924327346,2.0704808498317453,0.0046144121047041325,0.00734477294121705,0.008373400397539602,0.0
M2_interval_high,logarithmic,2048,1e+19,6,62.4542230821855,63.53652213457976,63.84656172189968,0.8659729577625322,0.943070142449541,0.9651557012154008,0.5593377064433407,0.569426138148394,0.5721509730247745,1.426050034566249,1.4382543081930153,1.4848321626068552,3.32418248931599,3.3301600697774667,3.350585262284278,0.46766822386586493,0.4750698589964238,0.47703053521264566,1.0
M2_interval_high,logarithmic,2048,1e+22,6,62.4542230821855,63.53652213457976,63.84656172189968,0.8659729577625322,0.943070142449541,0.9651557012154008,8.683163747555325,8.710174850665364,8.717536828337742,168.85890026661488,169.11354585833766,170.05286328855945,2.1058077330915395,2.1137462616420466,2.1414475087297635,0.053560478106646436,0.05586060605515815,0.05648529127112536,1.0
M2_interval_high,logarithmic,2048,1e+24,6,62.4542230821855,63.53652213457976,63.84656172189968,0.8659729577625322,0.943070142449541,0.9651557012154008,11.965825000000002,11.965825000000002,11.965825000000002,299.89299999999986,299.89299999999986,299.89299999999986,2.0345521554191395,2.0425525924327346,2.0704808498317453,0.03944650045029982,0.04128970911735428,0.0417924129668815,0.0
M2_interval_high,logarithmic,4096,1e+19,6,62.4542230821855,63.53652213457976,63.84656172189968,0.8659729577625322,0.943070142449541,0.9651557012154008,0.5359873240437419,0.5455924643394563,0.5481867903409119,1.4117687267671164,1.4237745588110253,1.4695850907636534,3.3351597239368327,3.3411518979051564,3.361631875926649,0.4628659497859166,0.4702870973173156,0.4722532695228469,1.0
M2_interval_high,logarithmic,4096,1e+22,6,62.4542230821855,63.53652213457976,63.84656172189968,0.8659729577625322,0.943070142449541,0.9651557012154008,8.400260779983533,8.425737284082071,8.43268033334672,164.34055882297696,164.58217810810163,165.47334116773612,2.1109342686167922,2.118873990708088,2.14657962792945,0.05211809489985404,0.05436383451814503,0.05497385283283327,1.0
M2_interval_high,logarithmic,4096,1e+24,6,62.4542230821855,63.53652213457976,63.84656172189968,0.8659729577625322,0.943070142449541,0.9651557012154008,11.965825000000002,11.965825000000002,11.965825000000002,299.89299999999986,299.89299999999986,299.89299999999986,2.0345521554191395,2.0425525924327346,2.0704808498317453,0.03716517739740927,0.038906106826492634,0.03938098025573408,0.0
