block,dataset,role,alpha,target,r2,centered_relative_r2,spearman,mae,rmse,mean_residual
p_only,A6_A7_validation_1m,same_scale_validation,10.0,metric/the_pile_pubmed_central_val_loss,0.8585379458027043,0.869609819885716,0.9401336118104827,0.25050318909889824,0.3144988099663379,-0.0879851938762655
p_only,A6_A7_validation_1m,same_scale_validation,10.0,metric/the_pile_wikipedia_en_val_loss,0.7971583275365237,0.8010536414336858,0.9040205138475622,0.19883232521326488,0.2460745967857892,-0.03410039588630697
p_only,A6_A7_validation_1m,same_scale_validation,10.0,metric/the_pile_dm_mathematics_val_loss,0.8482125742216168,0.8505369134278589,0.9021057450217439,0.49101522345079196,0.5974087990409734,-0.073927066104554
p_only,A6_A7_validation_1m,same_scale_validation,10.0,metric/the_pile_github_val_loss,0.7409348561202326,0.7475667239563599,0.8855838006408787,0.38049746423672604,0.46891894760560193,-0.07502590119607792
p_only,A6_A7_validation_1m,same_scale_validation,10.0,metric/the_pile_stackexchange_val_loss,0.7009856006681132,0.7083633661197255,0.8840874628061339,0.29213455174481406,0.3631147505029584,-0.05703747114438286
p_only,A6_A7_validation_1m,same_scale_validation,10.0,metric/the_pile_gutenberg_pg_19_val_loss,0.7154725073285739,0.7206499347308217,0.8755149919890134,0.18999894998449568,0.23931589231250186,-0.03228244579361821
p_only,A6_A7_validation_1m,same_scale_validation,10.0,metric/the_pile_pile_cc_val_loss,0.6832557373926254,0.6907867691926244,0.8491659990844587,0.1447436368686921,0.18037521133377316,-0.027813120358335514
p_only,A6_A7_validation_1m,same_scale_validation,10.0,metric/the_pile_ubuntu_irc_val_loss,0.8201064102067747,0.829644972935055,0.8738362611581597,0.34148155867030827,0.42304277545119223,-0.09741322211935026
p_only,A6_A7_validation_1m,same_scale_validation,10.0,metric/the_pile_hackernews_val_loss,0.678483337718963,0.6881886276928053,0.8488741702906842,0.1518489695865799,0.19068595451079054,-0.033129983576945105
p_only,A6_A7_validation_1m,same_scale_validation,10.0,metric/the_pile_pubmed_abstracts_val_loss,0.6932965529225279,0.7010126875968942,0.8699030098420689,0.24662655317357024,0.3158416978586342,-0.05009680588011982
p_only,A6_A7_validation_1m,same_scale_validation,10.0,metric/the_pile_uspto_backgrounds_val_loss,0.8206119630775639,0.8250485645589161,0.8993748569466695,0.17086588659140808,0.21604238717577334,-0.033975623757566076
p_only,A8_A9_validation_60m,cross_scale_diagnostic,10.0,metric/the_pile_arxiv_val_loss,-8.44827328514894,0.45840920864041435,0.9195253490501257,1.7008199159144262,1.7517679263357684,-1.7008199159144262
p_only,A8_A9_validation_60m,cross_scale_diagnostic,10.0,metric/the_pile_freelaw_val_loss,-3.7458391030885183,0.7969211750934362,0.9171478027008467,1.372967738011611,1.4033206878469147,-1.372967738011611
p_only,A8_A9_validation_60m,cross_scale_diagnostic,10.0,metric/the_pile_pubmed_central_val_loss,-8.816324318342325,0.6693549848548397,0.9298738269626916,1.7518158997946371,1.7820861466006543,-1.7518158997946371
p_only,A8_A9_validation_60m,cross_scale_diagnostic,10.0,metric/the_pile_wikipedia_en_val_loss,-6.886695158778551,0.7803654231125494,0.8943694209201187,1.3864113141578485,1.4061290275186484,-1.3864113141578485
p_only,A8_A9_validation_60m,cross_scale_diagnostic,10.0,metric/the_pile_dm_mathematics_val_loss,-3.1259653794553968,0.07717863224569732,0.909238384069581,1.4074436479143762,1.560506633056603,-1.374963158557259
p_only,A8_A9_validation_60m,cross_scale_diagnostic,10.0,metric/the_pile_github_val_loss,-12.917697558234229,0.5126734016490077,0.8837062256809337,2.514630586837903,2.5598462825800374,-2.514630586837903
p_only,A8_A9_validation_60m,cross_scale_diagnostic,10.0,metric/the_pile_stackexchange_val_loss,-8.513870870318234,0.6080330979418729,0.88583843556878,1.6801946063553141,1.715913790401979,-1.6801946063553141
