fold,budget_flops,Lctx,relaxed_N_B,relaxed_D_B,relaxed_loss,relaxed_within_B1_support,bounded_N_B,bounded_D_B,bounded_loss,bounded_cost_flops,budget_slack_flops,bounded_support_status,successful_starts
fold_2,1e+22,131072,2.4151139150748047,128.532315939424,2.270703405750192,True,2.4151139150748047,128.53231593942397,2.270703405750192,9.999999999999998e+21,2097152.0,inside_B1_support,6
fold_2,1e+24,131072,19.318035557203178,1606.8931224549208,1.976289984347546,False,11.965825000000002,299.89299999999986,2.093387695442869,1.156003163736018e+23,8.843996836263981e+23,bounded_to_B1_support,6
fold_3,1e+19,2048,0.22131032917737287,7.049647281076721,2.99892981897197,True,0.22131032917737287,7.049647281076721,2.99892981897197,1e+19,0.0,inside_B1_support,6
fold_3,1e+22,2048,5.007152017485642,311.58625799879354,2.143181900720446,False,5.202388052937295,299.89299999999986,2.1432134358880273,1.00000000000004e+22,-400556032.0,inside_B1_support,5
fold_3,1e+24,2048,40.054394592235944,3895.102587973902,1.9133934044774696,False,11.965825000000002,299.89299999999986,2.093381392591238,2.3000639087744553e+22,9.769993609122555e+23,bounded_to_B1_support,6
fold_3,1e+19,4096,0.21520601529343383,6.814157472073329,3.0114377853252483,True,0.21520601529343383,6.81415747207333,3.0114377853252483,1e+19,0.0,inside_B1_support,6
fold_3,1e+22,4096,4.869041755335005,301.1778807483205,2.1475136194916655,False,4.889902989222892,299.89299999999986,2.147514017486565,1.000000000000096e+22,-960495616.0,inside_B1_support,3
fold_3,1e+24,4096,38.94959032064592,3764.988707389723,1.915529607961161,False,11.965825000000002,299.89299999999986,2.093381392591238,2.4470475235139114e+22,9.755295247648608e+23,bounded_to_B1_support,6
fold_3,1e+19,8192,0.20445983381644836,6.403089897093276,3.034655415128376,True,0.2044598338164484,6.403089897093276,3.034655415128376,1.0000000000000002e+19,-2048.0,inside_B1_support,6
fold_3,1e+22,8192,4.625909116823451,283.0091692701613,2.155554274543082,True,4.625909138545408,283.0091679413044,2.1555542745430634,1.0000000000002609e+22,-2608857088.0,inside_B1_support,5
fold_3,1e+24,8192,37.004666218644424,3537.863815704021,1.9194948873892996,False,11.965825000000002,299.89299999999986,2.093381392591238,2.741014752992823e+22,9.725898524700717e+23,bounded_to_B1_support,6
fold_3,1e+19,32768,0.1633741333553688,4.875828445970813,3.141233901174247,True,0.1633741333553688,4.875828445970813,3.141233901174247,1e+19,0.0,inside_B1_support,6
fold_3,1e+22,32768,3.6963440634516074,215.5059791717804,2.1924641938356033,True,3.6963440634516074,215.5059791717804,2.1924641938356033,1e+22,0.0,inside_B1_support,6
fold_3,1e+24,32768,29.568669604823725,2694.0145004697283,1.9376971535888798,False,11.965825000000002,299.89299999999986,2.093381392591238,4.5048181298662946e+22,9.54951818701337e+23,bounded_to_B1_support,6
fold_3,1e+19,131072,0.10675308327033718,2.907833434431102,3.3671554811033935,True,0.10675308327033715,2.907833434431102,3.3671554811033935,9.999999999999996e+18,4096.0,inside_B1_support,6
fold_3,1e+22,131072,2.415291316301258,128.5228753430319,2.2707046304471223,True,2.415291316301258,128.52287534303193,2.2707046304471223,1.0000000000000002e+22,-2097152.0,inside_B1_support,6
fold_3,1e+24,131072,19.32096950531799,1606.6491108360403,1.97628172061238,False,11.965825000000002,299.89299999999986,2.093381392591238,1.156003163736018e+23,8.843996836263981e+23,bounded_to_B1_support,6
fold_4,1e+19,2048,0.2212964086493734,7.050090735233803,2.9989368872729347,True,0.22129638850096514,7.050091377137776,2.9989368872725586,1.0000000000018747e+19,-18747392.0,inside_B1_support,6
fold_4,1e+22,2048,5.007587032418541,311.55919013671985,2.1431833155541002,False,5.202388052937295,299.89299999999986,2.1432147076322003,1.00000000000004e+22,-400556032.0,inside_B1_support,5
fold_4,1e+24,2048,40.06187450936385,3894.3753368175458,1.9133931032961864,False,11.965825000000002,299.89299999999986,2.093380474019428,2.3000639087744553e+22,9.769993609122555e+23,bounded_to_B1_support,6
fold_4,1e+19,4096,0.21519218969871404,6.814595265748358,3.0114449311519964,True,0.21519219870770787,6.814594980456464,3.011444931151989,1.0000000000000387e+19,-387072.0,inside_B1_support,6
fold_4,1e+22,4096,4.869458231111164,301.15212155998927,2.1475150654081903,False,4.889902989364191,299.89299999999986,2.1475154476356093,1.000000000028992e+22,-289920778240.0,inside_B1_support,3
fold_4,1e+24,4096,38.95681159816919,3764.2908056053448,1.9155293235006507,False,11.965825000000002,299.89299999999986,2.093380474019428,2.4470475235139114e+22,9.755295247648608e+23,bounded_to_B1_support,6
fold_4,1e+19,8192,0.20444619569848207,6.403517031944413,3.0346627045720975,True,0.20444619569848207,6.403517031944414,3.034662704572097,1.0000000000000002e+19,-2048.0,inside_B1_support,6
fold_4,1e+22,8192,4.626293416397568,282.9856601034413,2.1555557780565655,True,4.626293416397568,282.9856601034412,2.1555557780565655,9.999999999999996e+21,4194304.0,inside_B1_support,6
fold_4,1e+24,8192,37.01143586548945,3537.216716015558,1.9194946339170715,False,11.965825000000002,299.89299999999986,2.093380474019428,2.741014752992823e+22,9.725898524700717e+23,bounded_to_B1_support,6
fold_4,1e+19,32768,0.16336147599774725,4.876206228455729,3.141241845231858,True,0.16336149468312336,4.876205670715732,3.141241845231717,1.0000000000006375e+19,-6375424.0,inside_B1_support,6
fold_4,1e+22,32768,3.696611317805894,215.49039871001236,2.1924659601334566,True,3.6966113178058944,215.4903987100124,2.1924659601334566,1.0000000000000002e+22,-2097152.0,inside_B1_support,6
fold_4,1e+24,32768,29.573760329095766,2693.5507621809834,1.9376970415719523,False,11.965825000000002,299.89299999999986,2.093380474019428,4.5048181298662946e+22,9.54951818701337e+23,bounded_to_B1_support,6
fold_4,1e+19,131072,0.10674263143869386,2.908118158398404,3.3671647895214343,True,0.10674263670011595,2.908118015055806,3.367164789521376,1.0000000000002263e+19,-2263040.0,inside_B1_support,6
fold_4,1e+22,131072,2.4154165910823444,128.51620954669156,2.2707069457283415,True,2.4154161430835686,128.51623338343495,2.2707069457281843,1.0000000000017725e+22,-17725128704.0,inside_B1_support,4
fold_4,1e+24,131072,19.323901059197496,1606.405372347655,1.9762819044737645,False,11.965825000000002,299.89299999999986,2.093380474019428,1.156003163736018e+23,8.843996836263981e+23,bounded_to_B1_support,6
fold_5,1e+19,2048,0.22131096832910976,7.049626921515068,2.9989406914898127,True,0.22131096589173793,7.049626999155715,2.998940691489792,1.0000000000001055e+19,-1054720.0,inside_B1_support,6
fold_5,1e+22,2048,5.006568950354491,311.6225454657912,2.1431791915923633,False,5.202388052937293,299.89299999999986,2.143210919100714,1.0000000000000398e+22,-398458880.0,inside_B1_support,5
fold_5,1e+24,2048,40.046544109350684,3895.8661603840383,1.9133761569019327,False,11.965825000000002,299.89299999999986,2.093378393182994,2.3000639087744553e+22,9.769993609122555e+23,bounded_to_B1_support,6
fold_5,1e+19,4096,0.21520686712920642,6.814130500150118,3.01144857530275,True,0.2152068043324925,6.814132488493632,3.0114485753027482,1.0000000000000342e+19,-342016.0,inside_B1_support,6
fold_5,1e+22,4096,4.868479980937433,301.21263369445194,2.1475111147844057,False,4.889902989393777,299.89299999999986,2.1475115345494364,1.0000000000350424e+22,-350423613440.0,inside_B1_support,4
fold_5,1e+24,4096,38.94199805004126,3765.7227429945024,1.915512537805129,False,11.965825000000002,299.89299999999986,2.093378393182994,2.4470475235139114e+22,9.755295247648608e+23,bounded_to_B1_support,6
fold_5,1e+19,8192,0.20446104384874306,6.403052002610221,3.034666036016799,True,0.20446104384874306,6.40305200261022,3.034666036016799,9.999999999999998e+18,2048.0,inside_B1_support,6
fold_5,1e+22,8192,4.625384459788391,283.0412709803943,2.155552143789128,True,4.625384459788391,283.0412709803943,2.155552143789128,1e+22,0.0,inside_B1_support,6
fold_5,1e+24,8192,36.9975255765739,3538.5466348603973,1.9194781438526447,False,11.965825000000002,299.89299999999986,2.093378393182994,2.741014752992823e+22,9.725898524700717e+23,bounded_to_B1_support,6
fold_5,1e+19,32768,0.16337650253607822,4.875757739850182,3.141243490160429,True,0.1633765025360782,4.875757739850182,3.141243490160429,9.999999999999998e+18,2048.0,inside_B1_support,6
fold_5,1e+22,32768,3.695956558277154,215.52857404829962,2.192463691118668,True,3.6959563489921345,215.5285862527283,2.192463691118655,1.000000000000168e+22,-1679818752.0,inside_B1_support,4
fold_5,1e+24,32768,29.563217605703823,2694.5113261157544,1.9376818656931238,False,11.965825000000002,299.89299999999986,2.093378393182994,4.5048181298662946e+22,9.54951818701337e+23,bounded_to_B1_support,6
fold_5,1e+19,131072,0.10675636949219307,2.907743924214232,3.3671616023349333,True,0.10675638125777644,2.907743603752897,3.367161602334925,1.0000000000000358e+19,-358400.0,inside_B1_support,6
fold_5,1e+22,131072,2.4150774305833758,128.5342576726868,2.270707135354927,True,2.4150774305833758,128.53425767268675,2.270707135354927,9.999999999999996e+21,4194304.0,inside_B1_support,6
fold_5,1e+24,131072,19.3177215395199,1606.9192431780377,1.9762692996471056,False,11.965825000000002,299.89299999999986,2.093378393182994,1.156003163736018e+23,8.843996836263981e+23,bounded_to_B1_support,6
fold_6,1e+19,2048,0.22131110246919114,7.049622648627182,2.9989323625190685,True,0.22131110246919114,7.049622648627182,2.9989323625190685,1e+19,0.0,inside_B1_support,6
fold_6,1e+22,2048,5.00748529528447,311.5655200882282,2.143176139661863,False,5.202388052937269,299.89299999999986,2.143207565048463,1.0000000000000352e+22,-352321536.0,inside_B1_support,5
fold_6,1e+24,2048,40.05874476763778,3894.679599695958,1.9133787429966116,False,11.965825000000002,299.89299999999986,2.09337256925018,2.3000639087744553e+22,9.769993609122555e+23,bounded_to_B1_support,6
fold_6,1e+19,4096,0.21520664555079153,6.8141375160312085,3.0114402781225023,True,0.21520665346319673,6.814137265506717,3.01144027812227,1.0000000000011454e+19,-11454464.0,inside_B1_support,6
fold_6,1e+22,4096,4.869363086712314,301.15800588963526,2.1475079835623507,False,4.889902989412033,299.89299999999986,2.147508369360908,1.000000000038776e+22,-387759210496.0,inside_B1_support,2
fold_6,1e+24,4096,38.95379847750191,3764.581977785397,1.9155150551065008,False,11.965825000000002,299.89299999999986,2.09337256925018,2.4470475235139114e+22,9.755295247648608e+23,bounded_to_B1_support,6
fold_6,1e+19,8192,0.2044602208428747,6.40307777656934,3.0346578039993437,True,0.20446019501499615,6.403078585422626,3.0346578039992838,1.0000000000002943e+19,-2942976.0,inside_B1_support,6
fold_6,1e+22,8192,4.626209611349428,282.9907864658114,2.1555488675147814,True,4.626209611349428,282.9907864658114,2.1555488675147814,1e+22,0.0,inside_B1_support,6
fold_6,1e+24,8192,37.00862591392027,3537.485286042579,1.9194805345088997,False,11.965825000000002,299.89299999999986,2.09337256925018,2.741014752992823e+22,9.725898524700717e+23,bounded_to_B1_support,6
fold_6,1e+19,32768,0.16337370159628872,4.875841331662842,3.141235656366782,True,0.16337370910302018,4.875841107627647,3.1412356563667343,1.0000000000002142e+19,-2142208.0,inside_B1_support,6
fold_6,1e+22,32768,3.69656740783484,215.4929584299162,2.192459783317428,True,3.69656740783484,215.49295842991626,2.192459783317428,1.0000000000000002e+22,-2097152.0,inside_B1_support,6
fold_6,1e+24,32768,29.571699480829334,2693.738475417498,1.9376836919235558,False,11.965825000000002,299.89299999999986,2.09337256925018,4.5048181298662946e+22,9.54951818701337e+23,bounded_to_B1_support,6
fold_6,1e+19,131072,0.10675188268778327,2.907866137311868,3.3671551088756284,True,0.10675188268778328,2.907866137311868,3.3671551088756284,1e+19,0.0,inside_B1_support,6
fold_6,1e+22,131072,2.4154164740895623,128.51621577148512,2.270702060718411,True,2.4154164740895623,128.51621577148518,2.270702060718411,1.0000000000000004e+22,-4194304.0,inside_B1_support,6
fold_6,1e+24,131072,19.322783061234052,1606.498317444076,1.976270014181893,False,11.965825000000002,299.89299999999986,2.09337256925018,1.156003163736018e+23,8.843996836263981e+23,bounded_to_B1_support,6
fold_7,1e+19,2048,0.22130841930056294,7.049708119059763,2.9989322723910004,True,0.22130841930056291,7.049708119059763,2.9989322723910004,1e+19,0.0,inside_B1_support,6
fold_7,1e+22,2048,5.0070434203431695,311.59301595441957,2.1431778486682798,False,5.2023880529372795,299.89299999999986,2.1432094199072282,1.0000000000000373e+22,-373293056.0,inside_B1_support,5
fold_7,1e+24,2048,40.05317717862563,3895.220979353517,1.9133885110462057,False,11.965825000000002,299.89299999999986,2.0933775579369303,2.3000639087744553e+22,9.769993609122555e+23,bounded_to_B1_support,6
fold_7,1e+19,4096,0.21520418329732155,6.814215479821162,3.011440357198029,True,0.21520418329732155,6.814215479821163,3.011440357198029,1.0000000000000002e+19,-2048.0,inside_B1_support,6
fold_7,1e+22,4096,4.868936723757252,301.1843776879593,2.147509589090008,False,4.889902989222423,299.89299999999986,2.1475099911151325,1.0000000000000002e+22,-2097152.0,inside_B1_support,6
fold_7,1e+24,4096,38.948411047492044,3765.1027030570135,1.91552471883803,False,11.965825000000002,299.89299999999986,2.0933775579369303,2.4470475235139114e+22,9.755295247648608e+23,bounded_to_B1_support,6
fold_7,1e+19,8192,0.20445813714877775,6.403143032252247,3.0346582081981697,True,0.20445812945371694,6.403143273249024,3.0346582081979836,1.0000000000008978e+19,-8978432.0,inside_B1_support,6
fold_7,1e+22,8192,4.625810322001631,283.01521358207754,2.1555502847867998,True,4.625810322001631,283.01521358207765,2.1555502847867998,1.0000000000000004e+22,-4194304.0,inside_B1_support,5
fold_7,1e+24,8192,37.00355376769394,3537.9701757576845,1.9194900064884663,False,11.965825000000002,299.89299999999986,2.0933775579369303,2.741014752992823e+22,9.725898524700717e+23,bounded_to_B1_support,6
fold_7,1e+19,32768,0.16337293107040216,4.8758643278956955,3.1412377308900576,True,0.16337293107040218,4.875864327895695,3.141237730890057,9.999999999999998e+18,2048.0,inside_B1_support,6
fold_7,1e+22,32768,3.6962685927789938,215.51037938805044,2.1924603980212067,True,3.696268592778994,215.51037938805044,2.1924603980212067,1e+22,0.0,inside_B1_support,6
fold_7,1e+24,32768,29.567808468539205,2694.09296126062,1.9376923140627962,False,11.965825000000002,299.89299999999986,2.0933775579369303,4.5048181298662946e+22,9.54951818701337e+23,bounded_to_B1_support,6
fold_7,1e+19,131072,0.10675248785150043,2.907849653058282,3.3671616147200147,True,0.10675248816809467,2.9078496444347137,3.367161614719997,1.000000000000068e+19,-679936.0,inside_B1_support,6
fold_7,1e+22,131072,2.4152463046432313,128.52527055535555,2.2707012826105255,True,2.4152463046432313,128.52527055535552,2.2707012826105255,9.999999999999998e+21,2097152.0,inside_B1_support,6
fold_7,1e+24,131072,19.3204412362108,1606.6930406345875,1.9762769869717614,False,11.965825000000002,299.89299999999986,2.0933775579369303,1.156003163736018e+23,8.843996836263981e+23,bounded_to_B1_support,6
fold_8,1e+19,2048,0.22130519011277025,7.04981098529344,2.998940896474792,True,0.22130518124482368,7.04981126778728,2.9989408964747915,1.0000000000000023e+19,-22528.0,inside_B1_support,6
fold_8,1e+22,2048,5.006467686293225,311.62884854543,2.143179093633204,False,5.202388052937293,299.89299999999986,2.1432108549839275,1.0000000000000398e+22,-398458880.0,inside_B1_support,5
fold_8,1e+24,2048,40.04589117629621,3895.9296810029387,1.9133830130161933,False,11.965825000000002,299.89299999999986,2.093379897707349,2.3000639087744553e+22,9.769993609122555e+23,bounded_to_B1_support,6
fold_8,1e+19,4096,0.21520123693208526,6.814308774673406,3.011448966263735,True,0.21520123014189757,6.81430898968376,3.0114489662637274,1.000000000000039e+19,-389120.0,inside_B1_support,6
fold_8,1e+22,4096,4.8683812530641895,301.21874210732534,2.1475109307208076,False,4.88990298922289,299.89299999999986,2.1475113543799984,1.0000000000000954e+22,-954204160.0,inside_B1_support,4
fold_8,1e+24,4096,38.941361071537436,3765.784340339142,1.9155193019702605,False,11.965825000000002,299.89299999999986,2.093379897707349,2.4470475235139114e+22,9.755295247648608e+23,bounded_to_B1_support,6
fold_8,1e+19,8192,0.20445567502804468,6.403220140951794,3.03466678244624,True,0.20445565619404507,6.403220730802664,3.0346667824462243,1.0000000000000772e+19,-772096.0,inside_B1_support,6
fold_8,1e+22,8192,4.625290214773451,283.04703823554445,2.1555518034477443,True,4.625290214773451,283.0470382355444,2.1555518034477443,9.999999999999998e+21,2097152.0,inside_B1_support,6
fold_8,1e+24,8192,36.99691682954706,3538.604858083517,1.91948473909087,False,11.965825000000002,299.89299999999986,2.093379897707349,2.741014752992823e+22,9.725898524700717e+23,bounded_to_B1_support,6
fold_8,1e+19,32768,0.16337214340510467,4.8758878358759805,3.1412460335140597,True,0.1633721135742623,4.875888726187117,3.1412460335140144,1.0000000000002142e+19,-2142208.0,inside_B1_support,6
fold_8,1e+22,32768,3.6958796871475736,215.53305685790016,2.1924626906057862,True,3.6958796871475736,215.53305685790025,2.1924626906057862,1.0000000000000004e+22,-4194304.0,inside_B1_support,6
fold_8,1e+24,32768,29.562718672369527,2694.556801687035,1.9376877137009267,False,11.965825000000002,299.89299999999986,2.093379897707349,4.5048181298662946e+22,9.54951818701337e+23,bounded_to_B1_support,6
fold_8,1e+19,131072,0.10675343539203372,2.9078238430653682,3.3671687817945477,True,0.10675344892579591,2.907823474423618,3.3671687817945335,1.0000000000000586e+19,-585728.0,inside_B1_support,6
fold_8,1e+22,131072,2.4150252618054973,128.53703423790304,2.270705021872586,True,2.4150252618054973,128.537034237903,2.270705021872586,9.999999999999996e+21,4194304.0,inside_B1_support,6
fold_8,1e+24,131072,19.31738001366676,1606.947653058936,1.9762737049664032,False,11.965825000000002,299.89299999999986,2.093379897707349,1.156003163736018e+23,8.843996836263981e+23,bounded_to_B1_support,6
