budget,context,axis,cost,scope,lambda_q,cost_coordinate,Q0,Q_star,Q_B_star,Q_upper,regime,predicted_loss,scale_loss,remaining_p,benefit_vs_same_recipe_no_processing,N_B,D_B,train_share,attention_share,quality_share,utilization,N_outside_B1,D_outside_B1,recipe
1e+19,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_B,0.749395747680061,0.749395747680061,0.749395747680061,1.0,no_processing,3.367161233233377,3.367161233233377,0.0,0.0,0.10675361230295494,2.907819024251431,0.1862521108572564,0.8137478891427437,0.0,1.0,False,False,reference
1.2589254117941713e+19,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_A,0.6083759051961491,0.6431939714590791,1.0,0.6431939714590791,map_saturation,3.2239122277251098,3.3146297857654217,0.0,0.08499601309124172,0.12159673185073679,3.1421465858748476,0.18209565980266326,0.7955880773884894,0.022316262808847565,1.0000000000000002,False,False,reference
1.2589254117941713e+19,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_B,0.749395747680061,0.7578848882640784,0.7578848882640784,1.0,interior,3.3088593546674576,3.3119323835427212,0.0,4.888614889386744e-05,0.12011828098712586,3.214491604682355,0.1840232322827022,0.8040097700586114,0.011966997658686241,0.9999999999999999,False,False,reference
1.5848931924611109e+19,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_A,0.6083759051961491,0.6431939714590791,1.0,0.6431939714590791,map_saturation,3.1669467509379863,3.257664308978298,0.0,0.08573155971408752,0.1345818721269785,3.581771726138274,0.1824885916835672,0.7973048229716174,0.02020658534481538,1.0,False,False,reference
1.5848931924611109e+19,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_B,0.749395747680061,0.7928682217182685,0.7928682217182685,1.0,interior,3.251410742472862,3.2671475731539403,0.0,0.0012675681792115867,0.14048790911250095,3.3066652171663504,0.17586540898949563,0.7683676962357057,0.05576689477479872,1.0,False,False,reference
1.9952623149688828e+19,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_A,0.6083759051961491,0.6431939714590791,1.0,0.6431939714590791,map_saturation,3.1120279388627163,3.2027454969030282,0.0,0.08637324515447498,0.14898824326023752,4.081143397144044,0.1828458485900161,0.7988657022130199,0.01828844919696442,1.0000000000000002,False,False,reference
1.9952623149688828e+19,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_B,0.749395747680061,0.8257991221855903,0.8257991221855903,1.0,interior,3.194560468124922,3.2222181295453365,0.0,0.0038407158922693085,0.1628087017839488,3.4601489444167384,0.1694039986802564,0.7401373638339523,0.09045863748579129,1.0,False,False,reference
2.511886431509572e+19,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_A,0.6083759051961491,0.6431939714590791,1.0,0.6431939714590791,map_saturation,3.0590761410195983,3.1497936990599102,0.0,0.08693290117682162,0.16497168846212762,4.64830526227268,0.18317040722505962,0.8002837205267673,0.016545872248173363,1.0000000000000002,False,False,reference
2.511886431509572e+19,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_B,0.749395747680061,0.8573370793433055,0.8573370793433055,1.0,interior,3.1385237692511967,3.177598022498933,0.0,0.007485272945223276,0.18750267402137755,3.663024463746205,0.16405842398186116,0.716782191605017,0.11915938441312206,1.0000000000000002,False,False,reference
3.162277660168379e+19,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_A,0.6083759051961491,0.6431939714590791,1.0,0.6431939714590791,map_saturation,3.00801552360575,3.098733081646062,0.0,0.0874208981379887,0.18270511596065978,5.292384240370612,0.18346504265418515,0.8015710023589787,0.014963954986836423,1.0000000000000002,False,False,reference
3.162277660168379e+19,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_B,0.749395747680061,0.8878747234206342,0.8878747234206342,1.0,interior,3.0834410038910773,3.1335697403463163,0.0,0.01199541785266156,0.2149770215940567,3.910250175550724,0.15949528031945923,0.6968455127344054,0.14365920694613557,1.0000000000000002,False,False,reference
3.981071705534986e+19,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_A,0.6083759051961491,0.6431939714590791,1.0,0.6431939714590791,map_saturation,2.958773813327914,3.0494913713682257,0.0,0.08784631935858345,0.20238036919120767,6.023736366928529,0.18373233340478246,0.8027388134677214,0.01352885312749621,1.0000000000000002,False,False,reference
3.981071705534986e+19,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_B,0.749395747680061,0.9176677764301485,0.9176677764301485,1.0,interior,3.0294049560656857,3.0903186372717353,0.0,0.017215176620811512,0.24565676168014416,4.200137031447222,0.15550466880417926,0.6794102649833796,0.1650850662124411,1.0,False,False,reference
5.011872336272715e+19,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_A,0.6083759051961491,0.6431939714590791,1.0,0.6431939714590791,map_saturation,2.9112820636441783,3.00199962168449,0.0,0.08821711592600012,0.22421030191663868,6.854112280860499,0.1839746682380761,0.8037975905100372,0.012227741251887069,1.0000000000000002,False,False,reference
5.011872336272715e+19,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_B,0.749395747680061,0.9468937902739605,0.9468937902739605,1.0,interior,2.976476149043727,3.0479695094955144,0.0,0.023023030526451382,0.28000297805073365,4.532881209464747,0.1519456385927318,0.6638606247208848,0.18419373668638359,1.0000000000000002,False,False,reference
6.309573444801943e+19,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_A,0.6083759051961491,0.6431939714590791,1.0,0.6431939714590791,map_saturation,2.865474441366836,2.9561919994071477,0.0,0.08854024387836823,0.24843108071741948,7.79684497995499,0.18419425416012794,0.8047569760425429,0.011048769797329303,1.0000000000000002,False,False,reference
6.309573444801943e+19,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_B,0.749395747680061,0.9756816251640171,0.9756816251640171,1.0,interior,2.924692256811454,3.0066066777932106,0.0,0.02932242843374988,0.3185257533905393,4.909877270455546,0.14871899379334624,0.649763198482716,0.20151780772393768,0.9999999999999999,False,False,reference
7.94328234724279e+19,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_A,0.6083759051961491,0.6431939714590791,1.0,0.6431939714590791,map_saturation,2.821288031727014,2.912005589767326,0.0,0.08882178557353004,0.27530473975329667,8.86706284380723,0.18439312530073873,0.8056258573139476,0.009981017385313944,1.0000000000000002,False,False,reference
7.94328234724279e+19,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_B,0.749395747680061,1.0,1.0,1.0,quality_upper,2.8740863530611276,2.9648039111014395,0.0,0.03602346423941638,0.359505333588413,5.396756471810089,0.1465512102588397,0.6402920077015546,0.21315678203960606,1.0000000000000002,False,False,reference
1e+20,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_A,0.6083759051961491,0.6431939714590791,1.0,0.6431939714590791,map_saturation,2.7786626601493305,2.8693802181896424,0.0,0.08906705690285754,0.30512201542839024,10.081931326646034,0.18457315234781171,0.8064124074844126,0.00901444016777585,1.0000000000000002,False,False,reference
1e+20,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_B,0.749395747680061,1.0,1.0,1.0,quality_upper,2.825347517916924,2.9160650759572357,0.0,0.0423821991352642,0.390958142638238,6.356528954808099,0.1491082052278773,0.6514636891876111,0.1994281055845116,1.0,False,False,reference
1.2589254117941713e+20,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_A,0.6083759051961491,0.6431939714590791,1.0,0.6431939714590791,map_saturation,2.7375407291292073,2.828258287169519,0.0,0.0892807018685855,0.33820549162067987,11.460927180382779,0.18473605227871454,0.8071241281425223,0.008139819578763394,1.0000000000000002,False,False,reference
1.2589254117941713e+20,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_B,0.749395747680061,1.0,1.0,1.0,quality_upper,2.778778183871816,2.869495741912128,0.0,0.04804324712597685,0.4256190238904081,7.472061075853073,0.15156980604697115,0.6622185872729535,0.18621160668007533,1.0,False,False,reference
1.5848931924611108e+20,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_A,0.6083759051961491,0.6431939714590791,1.0,0.6431939714590791,map_saturation,2.6978670687444906,2.7885846267848025,0.0,0.0894667759073231,0.3749130894971532,13.026149587783662,0.18488339817868987,0.8077678922025746,0.007348709618735789,1.0000000000000002,False,False,reference
1.5848931924611108e+20,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_B,0.749395747680061,1.0,1.0,1.0,quality_upper,2.7342570865016107,2.8249746445419226,0.0,0.05307675815020296,0.4638428974251917,8.76610159834685,0.15393191101490247,0.6725387813515099,0.17352930763358762,1.0,False,False,reference
1.995262314968883e+20,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_A,0.6083759051961491,0.6431939714590791,1.0,0.6431939714590791,map_saturation,2.65958879946548,2.7503063575057918,0.0,0.08962881921299592,0.4156419396667228,14.802673175085665,0.18501662897916635,0.8083499864519097,0.006633384568924206,1.0000000000000002,False,False,reference
1.995262314968883e+20,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_B,0.749395747680061,1.0,1.0,1.0,quality_upper,2.6916709051215064,2.7823884631618183,0.0,0.05754671355696939,0.5060244301894019,10.264409056179067,0.15619124477770593,0.682409961183449,0.16139879403884513,1.0,False,False,reference
2.5118864315095718e+20,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_A,0.6083759051961491,0.6431939714590791,1.0,0.6431939714590791,map_saturation,2.62265520605219,2.713372764092502,0.0,0.08976992119059846,0.46083267855559445,16.818948542375605,0.185137058985912,0.8088761531800487,0.005986787834039279,1.0000000000000002,False,False,reference
2.5118864315095718e+20,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_B,0.749395747680061,1.0,1.0,1.0,quality_upper,2.650913761353059,2.741631319393371,0.0,0.0615113658897295,0.5526023515719785,11.99613705288715,0.15834538047696575,0.6918215236625619,0.14983309586047236,1.0,False,False,reference
3.1622776601683794e+20,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_A,0.6083759051961491,0.6431939714590791,1.0,0.6431939714590791,map_saturation,2.5870176214441476,2.6777351794844595,0.0,0.0898927770583886,0.5109742154871499,19.107256708697307,0.18524588709869952,0.8093516304600249,0.005402482441275892,1.0000000000000002,False,False,reference
3.1622776601683794e+20,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_B,0.749395747680061,1.0,1.0,1.0,quality_upper,2.611886743078871,2.702604301119183,0.0,0.06502365542366517,0.6040642276288998,13.994273238163801,0.16039274402721015,0.7007665915044831,0.13884066446830695,1.0000000000000002,False,False,reference
3.9810717055349857e+20,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_A,0.6083759051961491,0.6431939714590791,1.0,0.6431939714590791,map_saturation,2.5526293196560523,2.6433468776963642,0.0,0.08999973751089163,0.5666090220331451,21.704224730178975,0.18534420565080031,0.8097811907687233,0.004874603580476489,1.0000000000000002,False,False,reference
3.9810717055349857e+20,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_B,0.749395747680061,1.0,1.0,1.0,quality_upper,2.574497452357957,2.665215010398269,0.0,0.06813160480898706,0.6609517455832904,16.296139826264792,0.16233260078381329,0.7092419549978659,0.12842544421832083,1.0,False,False,reference
5.0118723362727146e+20,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_A,0.6083759051961491,0.6431939714590791,1.0,0.6431939714590791,map_saturation,2.5194454167919518,2.6101629748322637,0.0,0.09009285225824737,0.6283390008613101,24.65141072618441,0.18543300881879832,0.8101691777299179,0.004397813451283779,1.0,False,False,reference
5.0118723362727146e+20,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_B,0.749395747680061,1.0,1.0,1.0,quality_upper,2.538659576120837,2.6293771341611487,0.0,0.07087869292936233,0.7238665663790597,18.94396445714738,0.16416502558483426,0.7172479411151799,0.11858703329998585,1.0,False,False,reference
6.309573444801943e+20,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_A,0.6083759051961491,0.6431939714590791,1.0,0.6431939714590791,map_saturation,2.487422779381601,2.578140337421913,0.0,0.09017390816897075,0.6968319975694194,27.995967657143783,0.18551320057131432,0.8105195408427772,0.003967258585908731,1.0000000000000002,False,False,reference
6.309573444801943e+20,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_B,0.749395747680061,1.0,1.0,1.0,quality_upper,2.504292478682742,2.5950100367230537,0.0,0.07330420886782996,0.793476809792351,21.985531233842607,0.16589085779855395,0.7247882171124022,0.10932092508904408,1.0000000000000002,False,False,reference
7.943282347242789e+20,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_A,0.6083759051961491,0.6431939714590791,1.0,0.6431939714590791,map_saturation,2.4565199393255335,2.5472374973658454,0.0,0.0902444626627319,0.7728290259548772,31.79139645534726,0.18558560213984843,0.8108358681224739,0.0035785297376778966,1.0000000000000002,False,False,reference
7.943282347242789e+20,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_B,0.749395747680061,1.0,1.0,1.0,quality_upper,2.4713208152998023,2.562038373340114,0.0,0.07544358668846307,0.8705242439421061,25.474922924342977,0.16751164354036727,0.7318695380707673,0.10061881838886551,1.0000000000000002,False,False,reference
1e+21,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_A,0.6083759051961491,0.6431939714590791,1.0,0.6431939714590791,map_saturation,2.4266970148104106,2.5174145728507225,0.0,0.09030587292700876,0.8571522848871715,36.0984005370311,0.18565095900653103,0.8111214166301345,0.003227624363334439,1.0,False,False,reference
1e+21,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_B,0.749395747680061,1.0,1.0,1.0,quality_upper,2.4396741661426398,2.5303917241829517,0.0,0.07732872159477955,0.9558322590419349,29.47336662339646,0.1690295676072732,0.7385014495140172,0.09246898287870975,1.0000000000000002,False,False,reference
1.2589254117941712e+21,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_A,0.6083759051961491,0.6431939714590791,1.0,0.6431939714590791,map_saturation,2.3979156366241443,2.488633194664456,0.0,0.09035932146585068,0.9507140535150177,40.9858553431974,0.18570994741258948,0.8113791409087643,0.0029109116786464064,1.0000000000000002,False,False,reference
1.2589254117941712e+21,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_B,0.749395747680061,1.0,1.0,1.0,quality_upper,2.4092866901725847,2.5000042482128966,0.0,0.07898826791741032,1.0503147139707538,34.050196662746735,0.17044737789911854,0.7446959571997755,0.08485666490110588,1.0,False,False,reference
1.584893192461111e+21,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_A,0.6083759051961491,0.6431939714590791,1.0,0.6431939714590791,map_saturation,2.3701388793612495,2.4608564374015613,0.0,0.09040583843010541,1.054526561042895,46.53190839370165,0.18576318039820436,0.8116117193717813,0.002625100230014393,1.0,False,False,reference
1.584893192461111e+21,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_B,0.749395747680061,1.0,1.0,1.0,quality_upper,2.3800967984778625,2.4708143565181744,0.0,0.08044791931349238,1.1549857538003403,39.28395027383349,0.17176830515180086,0.7504671764285614,0.0777645184196379,1.0000000000000002,False,False,reference
1.995262314968883e+21,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_A,0.6083759051961491,0.6431939714590791,1.0,0.6431939714590791,map_saturation,2.343331197063719,2.434048755104031,0.0,0.09044632112579132,1.1697129378555604,52.82522742352119,0.18581121338950984,0.8118215787129947,0.0023672078974956456,1.0000000000000002,False,False,reference
1.995262314968883e+21,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_B,0.749395747680061,1.0,1.0,1.0,quality_upper,2.3520468466632756,2.4427644047035875,0.0,0.08173067152623492,1.270970706913973,45.26361348284736,0.1729959807114561,0.7558309727937326,0.07117304649481154,1.0000000000000002,False,False,reference
2.5118864315095717e+21,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_A,0.6083759051961491,0.6431939714590791,1.0,0.6431939714590791,map_saturation,2.317458362891745,2.408175920932057,0.0,0.09048155105024325,1.2975193664681341,59.96641653509511,0.18585454935210755,0.8120109164226482,0.0021345342252443275,1.0,False,False,reference
2.5118864315095717e+21,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_B,0.749395747680061,1.0,1.0,1.0,quality_upper,2.3250828458913158,2.4158004039316276,0.0,0.08285706805067239,1.3995181819113327,52.090036994010234,0.17413435485394907,0.7608046053138938,0.06506103983215727,1.0000000000000002,False,False,reference
3.1622776601683794e+21,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_A,0.6083759051961491,0.6431939714590791,1.0,0.6431939714590791,map_saturation,2.2924874124623638,2.3832049705026757,0.0,0.09051220876384836,1.439328563760393,68.06962298397058,0.18589364353289528,0.8121817215047882,0.0019246349623165918,1.0000000000000002,False,False,reference
3.1622776601683794e+21,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_B,0.749395747680061,1.0,1.0,1.0,quality_upper,2.2991541921509895,2.3898717501913014,0.0,0.08384542907522263,1.5420134972682074,59.87754443446353,0.17518761783170536,0.765406381481243,0.059406000687051784,1.0000000000000002,False,False,reference
3.9810717055349854e+21,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_A,0.6083759051961491,0.6431939714590791,1.0,0.6431939714590791,map_saturation,2.2683865905331886,2.3591041485735005,0.0,0.09053888686801193,1.5966747403567136,77.26436025953468,0.18592890781349325,0.812335793497673,0.0017352986888338738,1.0000000000000002,False,False,reference
3.9810717055349854e+21,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_B,0.749395747680061,1.0,1.0,1.0,quality_upper,2.2742134132895555,2.3649309713298674,0.0,0.084712064111645,1.6999935908684927,68.75575833703675,0.17616012544424878,0.7696553320742859,0.054184542481465495,1.0000000000000002,False,False,reference
5.011872336272714e+21,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_A,0.6083759051961491,0.6431939714590791,1.0,0.6431939714590791,map_saturation,2.2451253007430716,2.3358428587833835,0.0,0.09056210132709142,1.7712601989944705,87.69757657701749,0.18596071469928416,0.8124747599021522,0.001564525398563641,1.0,False,False,reference
5.011872336272714e+21,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_B,0.749395747680061,1.0,1.0,1.0,quality_upper,2.2502159332883744,2.3409334913286863,0.0,0.08547146878178857,1.875163572229941,78.87167267285584,0.17705633051336606,0.7735709117682638,0.049372757718370186,1.0,False,False,reference
6.309573444801943e+21,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_A,0.6083759051961491,0.6431939714590791,1.0,0.6431939714590791,map_saturation,2.222674058152434,2.313391616192746,0.0,0.09058230134291634,1.9649737514555348,99.5360018163519,0.18598940096823105,0.8126000921235994,0.0014105069081696328,1.0000000000000002,False,False,reference
6.309573444801943e+21,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_B,0.749395747680061,1.0,1.0,1.0,quality_upper,2.2271198532038294,2.3178374112441413,0.0,0.08613650629152092,2.069415097697169,90.39200466641296,0.1778807212286849,0.7771727297628731,0.04494654900844229,1.0000000000000002,False,False,reference
7.943282347242789e+21,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_A,0.6083759051961491,0.6431939714590791,1.0,0.6431939714590791,map_saturation,2.201004444353397,2.291722002393709,0.0,0.09059987796480362,2.179911153310344,112.96881039048152,0.1860152710033474,0.8127131200316917,0.0012716089649608255,0.9999999999999999,False,False,reference
7.943282347242789e+21,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_B,0.749395747680061,1.0,1.0,1.0,quality_upper,2.204885748133377,2.295603306173689,0.0,0.08671857418482354,2.284846768285037,103.50586308998535,0.1786377669391018,0.7804803129413985,0.040881920119499704,1.0,False,False,reference
1e+22,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_A,0.6083759051961491,0.6431939714590791,1.0,0.6431939714590791,map_saturation,2.1800890649441014,2.2708066229844133,0.0,0.09061517159533405,2.418397777554629,128.21064257136538,0.18603859983206456,0.8128150452396121,0.0011463549283231946,1.0,False,False,reference
1e+22,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_B,0.749395747680061,1.0,1.0,1.0,quality_upper,2.1834764795100807,2.2741940375503926,0.0,0.0872277570293547,2.5237867714480777,118.42777530879721,0.1793318716178206,0.7835129025563661,0.037155225825813355,1.0,False,False,reference
1.2589254117941714e+22,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_A,0.6083759051961491,0.6431939714590791,1.0,0.6431939714590791,map_saturation,2.15990150918319,2.250619067223502,0.0,0.09062847853218159,2.6830137724408356,145.5050325267521,0.18605963589488095,0.812906953200461,0.0010334109046579811,1.0,False,False,reference
1.2589254117941714e+22,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_B,0.749395747680061,1.0,1.0,1.0,quality_upper,2.162857021980161,2.253574580020473,0.0,0.08767296573521044,2.7888180120710504,135.40112110925327,0.17996733493493255,0.7862892841530492,0.03374338091201825,1.0000000000000002,False,False,reference
1.584893192461111e+22,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_A,0.6083759051961491,0.6431939714590791,1.0,0.6431939714590791,map_saturation,2.1404163116594233,2.231133869699735,0.0,0.0906400566687604,2.976621975682793,165.1282978163126,0.1860786035646461,0.8129898242141764,0.000931572221177503,1.0000000000000002,False,False,reference
1.584893192461111e+22,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_B,0.749395747680061,1.0,1.0,1.0,quality_upper,2.14299430407953,2.2337118621198417,0.0,0.08806206424865382,3.0828060046887025,154.7020278776165,0.18054832063656712,0.7888276494158709,0.030624029947562293,1.0000000000000004,False,False,reference
1.995262314968883e+22,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_A,0.6083759051961491,0.6431939714590791,1.0,0.6431939714590791,map_saturation,2.1216089158283316,2.2123264738686435,0.0,0.09065013046103898,3.302398887032632,187.39395246558277,0.18609570543669726,0.8130645434332929,0.0008397511300101504,1.0000000000000002,False,False,reference
1.995262314968883e+22,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_B,0.749395747680061,1.0,1.0,1.0,quality_upper,2.1238570618985424,2.2145746199388543,0.0,0.08840198439082814,3.408929828639744,176.6437891061201,0.18107883175366607,0.791145487853884,0.02777568039244996,1.0000000000000002,False,False,reference
2.511886431509572e+22,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_A,0.6083759051961491,0.6431939714590791,1.0,0.6431939714590791,map_saturation,2.1034556392827177,2.1941731973230296,0.0,0.09065889525434345,3.663869034317154,212.65771409810324,0.18611112440886846,0.8131319099506403,0.0007569656404914017,1.0000000000000004,False,False,reference
2.511886431509572e+22,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_B,0.749395747680061,1.0,1.0,1.0,quality_upper,2.1054157049096123,2.196133262949924,0.0,0.0886988296274489,3.770716480861521,201.58187660307613,0.18156269204258793,0.7932595057135363,0.025177802243876005,1.0000000000000002,False,False,reference
3.1622776601683792e+22,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_A,0.6083759051961491,0.6431939714590791,1.0,0.6431939714590791,map_saturation,2.0859336406370557,2.1766511986773676,0.0,0.09066652105211137,4.064943104734337,241.3231850937672,0.18612502556917243,0.8131926450467521,0.0006823293840755311,1.0000000000000002,False,False,reference
3.1622776601683792e+22,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_B,0.749395747680061,1.0,1.0,1.0,quality_upper,2.087642193129651,2.178359751169963,0.0,0.08895796855951588,4.172078997692549,229.91962630500396,0.18200353298767893,0.7951855691920352,0.022810897820285888,1.0,False,False,reference
3.981071705534985e+22,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_A,0.6083759051961491,0.6431939714590791,1.0,0.6431939714590791,map_saturation,2.06902088791754,2.159738445957852,0.0,0.09067315579818525,4.509960253945964,273.84829850606934,0.18613755790773448,0.8132473996694192,0.0006150424228463433,1.0,False,False,reference
3.981071705534985e+22,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_B,0.749395747680061,1.0,1.0,1.0,quality_upper,2.070509924797635,2.1612274828379467,0.0,0.08918411891809042,4.617358757760219,262.1146883826488,0.18240478566490548,0.7969386688890163,0.020656545446078242,1.0,False,False,reference
5.011872336272714e+22,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_A,0.6083759051961491,0.6431939714590791,1.0,0.6431939714590791,map_saturation,2.052696128359915,2.143413686400227,0.0,0.09067892823511015,5.003735050701884,310.75263168480757,0.1861488558683649,0.8132967612126109,0.0005543829190244523,1.0000000000000004,False,True,reference
5.011872336272714e+22,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_B,0.749395747680061,1.0,1.0,1.0,quality_upper,2.0539936337655775,2.1447111918058894,0.0,0.08938142282944783,5.111372423228154,298.68634457069624,0.18276967676740988,0.7985329024419316,0.01869742079065844,0.9999999999999998,False,False,reference
6.309573444801943e+22,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_A,0.6083759051961491,0.6431939714590791,1.0,0.6431939714590791,map_saturation,2.036938859526378,2.12765641756669,0.0,0.09068395039297972,5.551609564881959,352.62570440871906,0.18615904075399506,0.8133412596569214,0.0004996995890837267,1.0000000000000002,False,True,reference
6.309573444801943e+22,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_B,0.749395747680061,1.0,1.0,1.0,quality_upper,2.038069295827403,2.128786853867715,0.0,0.08955351409195478,5.659464026844724,340.22380952789047,0.18310122812046364,0.7999814724068472,0.016917299472689187,1.0000000000000002,False,True,reference
7.94328234724279e+22,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_A,0.6083759051961491,0.6431939714590791,1.0,0.6431939714590791,map_saturation,2.021729301661042,2.112446859701354,0.0,0.09068831975637082,6.159511162487764,400.13639405591607,0.18616822199909785,0.8133813731288585,0.000450404872043755,1.0000000000000002,False,True,reference
7.94328234724279e+22,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_B,0.749395747680061,1.0,1.0,1.0,quality_upper,2.0227140432429462,2.113431601283258,0.0,0.08970357817446661,6.2675627678975925,387.39564877261745,0.18340225905747293,0.80129669663937,0.015301044303157214,1.0000000000000002,False,True,reference
1.0000000000000001e+23,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_A,0.6083759051961491,0.6431939714590791,1.0,0.6431939714590791,map_saturation,2.007048371210604,2.097765929250916,0.0,0.0906921211508731,6.834016632858976,454.0436181800492,0.18617649832115554,0.8134175329316833,0.00040596874716127647,1.0000000000000002,False,True,reference
1.0000000000000001e+23,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_B,0.749395747680061,1.0,1.0,1.0,quality_upper,2.007906086751997,2.098623644792309,0.0,0.08983440560948042,6.9422471419891565,440.9604635874531,0.18367539108421255,0.802490028672997,0.013834580242790483,1.0,False,True,reference
1.2589254117941714e+23,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_A,0.6083759051961491,0.6431939714590791,1.0,0.6431939714590791,map_saturation,1.9928776554433585,2.0835952134836706,0.0,0.09069542838536582,7.582423341896025,515.2084551015056,0.18618395876224691,0.8134501280961745,0.0003659131415787962,1.0000000000000002,False,True,reference
1.2589254117941714e+23,131072,Q_A_topsis_0_1,exponential,unrestricted,1.0,Q_B,0.749395747680061,1.0,1.0,1.0,quality_upper,1.9936246444144936,2.0843422024548057,0.0,0.0899484394142307,7.690816098040577,501.77901353741095,0.1839230543200784,0.8035720858613772,0.012504859818544378,1.0,False,True,reference
